id,name,type,external_id,dataset,platforms,domains,tactics,in_degree,out_degree,total_degree,degree_centrality,in_degree_centrality,out_degree_centrality,betweenness_centrality,closeness_centrality,community_id
intrusion-set--54dfec3e-6464-4f74-9d69-b7c817b7e5a3,Higaisa,intrusion-set,G0126,enterprise,,enterprise-attack,,0,31,31,0.014194139194139194,0.0,0.014194139194139194,0.0,0.0,0
intrusion-set--f047ee18-7985-4946-8bfb-4ed754d3a0dd,APT30,intrusion-set,G0013,enterprise,,enterprise-attack,,0,7,7,0.003205128205128205,0.0,0.003205128205128205,0.0,0.0,0
intrusion-set--afec6dc3-a18e-4b62-b1a4-5510e1a498d1,Windshift,intrusion-set,G0112,enterprise,,enterprise-attack | mobile-attack,,0,36,36,0.016483516483516484,0.0,0.016483516483516484,0.0,0.0,2
intrusion-set--6eded342-33e5-4451-b6b2-e1c62863129f,Confucius,intrusion-set,G0142,enterprise,,enterprise-attack | mobile-attack,,0,22,22,0.010073260073260074,0.0,0.010073260073260074,0.0,0.0,1
intrusion-set--02b16bd6-ae88-417a-8a3f-02c5e166175a,BlackByte,intrusion-set,G1043,enterprise,,enterprise-attack,,0,57,57,0.0260989010989011,0.0,0.0260989010989011,0.0,0.0,1
intrusion-set--fb366179-766c-4a4a-afa1-52bff1fd601c,Threat Group-3390,intrusion-set,G0027,enterprise,,enterprise-attack,,0,81,81,0.03708791208791209,0.0,0.03708791208791209,0.0,0.0,1
campaign--a010610e-22cb-437e-bfde-b78861bdca7a,APT28 Nearest Neighbor Campaign,campaign,C0051,enterprise,,enterprise-attack,,0,20,20,0.009157509157509158,0.0,0.009157509157509158,0.0,0.0,1
intrusion-set--c5b81590-6814-4d2a-8baa-15c4b6c7f960,Tonto Team,intrusion-set,G0131,enterprise,,enterprise-attack,,0,21,21,0.009615384615384616,0.0,0.009615384615384616,0.0,0.0,1
intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf,Gamaredon Group,intrusion-set,G0047,enterprise,,enterprise-attack,,0,76,76,0.0347985347985348,0.0,0.0347985347985348,0.0,0.0,0
campaign--ae407e32-87e0-4d92-8705-3ae25d504d8a,Night Dragon,campaign,C0002,enterprise,,enterprise-attack,,0,34,34,0.015567765567765568,0.0,0.015567765567765568,0.0,0.0,1
campaign--7854c1a0-f06c-4876-98a4-4bbd34751b05,Operation Ghost,campaign,C0023,enterprise,,enterprise-attack,,0,13,13,0.005952380952380952,0.0,0.005952380952380952,0.0,0.0,1
intrusion-set--b8137919-38cb-4db0-90f3-437be885faba,Agrius,intrusion-set,G1030,enterprise,,enterprise-attack,,0,31,31,0.014194139194139194,0.0,0.014194139194139194,0.0,0.0,1
campaign--4b7f9839-4822-4c19-8a1f-70bb61ba97e1,Indian Critical Infrastructure Intrusions,campaign,C0043,enterprise,,enterprise-attack,,0,10,10,0.004578754578754579,0.0,0.004578754578754579,0.0,0.0,1
intrusion-set--56a05d27-4d47-418a-b330-781c5614f202,Sea Turtle,intrusion-set,G1041,enterprise,,enterprise-attack,,0,28,28,0.01282051282051282,0.0,0.01282051282051282,0.0,0.0,1
intrusion-set--f40eb8ce-2a74-4e56-89a1-227021410142,Rancor,intrusion-set,G0075,enterprise,,enterprise-attack,,0,13,13,0.005952380952380952,0.0,0.005952380952380952,0.0,0.0,0
campaign--b66bc597-399c-4e4d-828a-1ed4a7f1fb15,Leviathan Australian Intrusions,campaign,C0049,enterprise,,enterprise-attack,,0,26,26,0.011904761904761904,0.0,0.011904761904761904,0.0,0.0,1
intrusion-set--e6db1e55-b199-4b6b-8633-989345ee45e0,Moonstone Sleet,intrusion-set,G1036,enterprise,,enterprise-attack,,0,31,31,0.014194139194139194,0.0,0.014194139194139194,0.0,0.0,1
intrusion-set--94873029-f950-4268-9cfd-5032e15cb182,TA551,intrusion-set,G0127,enterprise,,enterprise-attack,,0,19,19,0.0086996336996337,0.0,0.0086996336996337,0.0,0.0,0
campaign--57541e3b-657e-463a-a4ab-ca08d7ea9965,Water Curupira Pikabot Distribution,campaign,C0037,enterprise,,enterprise-attack,,0,13,13,0.005952380952380952,0.0,0.005952380952380952,0.0,0.0,0
intrusion-set--1c3dcf91-b859-4aae-a09c-ae26dc8b6390,Salt Typhoon,intrusion-set,G1045,enterprise,,enterprise-attack,,0,15,15,0.006868131868131868,0.0,0.006868131868131868,0.0,0.0,1
campaign--57899965-b171-48ed-bbb4-8faffa3d836a,ShadowRay,campaign,C0045,enterprise,,enterprise-attack,,0,10,10,0.004578754578754579,0.0,0.004578754578754579,0.0,0.0,1
intrusion-set--a0cb9370-e39b-44d5-9f50-ef78e412b973,Axiom,intrusion-set,G0001,enterprise,,enterprise-attack,,0,24,24,0.010989010989010988,0.0,0.010989010989010988,0.0,0.0,1
intrusion-set--8a831aaa-f3e0-47a3-bed8-a9ced744dd12,Dark Caracal,intrusion-set,G0070,enterprise,,enterprise-attack | mobile-attack,,0,17,17,0.007783882783882784,0.0,0.007783882783882784,0.0,0.0,2
intrusion-set--fed4f0a2-4347-4530-b0f5-6dfd49b29172,Nomadic Octopus,intrusion-set,G0133,enterprise,,enterprise-attack,,0,8,8,0.003663003663003663,0.0,0.003663003663003663,0.0,0.0,0
intrusion-set--c47f937f-1022-4f42-8525-e7a4779a14cb,APT12,intrusion-set,G0005,enterprise,,enterprise-attack,,0,8,8,0.003663003663003663,0.0,0.003663003663003663,0.0,0.0,4
intrusion-set--0bbdf25b-30ff-4894-a1cd-49260d0dd2d9,APT3,intrusion-set,G0022,enterprise,,enterprise-attack,,0,50,50,0.022893772893772892,0.0,0.022893772893772892,0.0,0.0,1
intrusion-set--5ce5392a-3a6c-4e07-9df3-9b6a9159ac45,Putter Panda,intrusion-set,G0024,enterprise,,enterprise-attack,,0,8,8,0.003663003663003663,0.0,0.003663003663003663,0.0,0.0,0
intrusion-set--bfc5ddb3-4dfb-4278-8928-020e1b3feddd,Metador,intrusion-set,G1013,enterprise,,enterprise-attack,,0,11,11,0.005036630036630037,0.0,0.005036630036630037,0.0,0.0,0
campaign--455b011a-2510-49ab-a96f-2f84d6a80189,Operation MidnightEclipse,campaign,C0048,enterprise,,enterprise-attack,,0,18,18,0.008241758241758242,0.0,0.008241758241758242,0.0,0.0,1
intrusion-set--62a64fd3-aaf7-4d09-a375-d6f8bb118481,TA459,intrusion-set,G0062,enterprise,,enterprise-attack,,0,9,9,0.004120879120879121,0.0,0.004120879120879121,0.0,0.0,0
campaign--7ec2826c-0bf0-4b47-acae-fd683431a4ca,C0032,campaign,C0032,enterprise,,enterprise-attack,,0,18,18,0.008241758241758242,0.0,0.008241758241758242,0.0,0.0,1
intrusion-set--4283ae19-69c7-4347-a35e-b56f08eb660b,ZIRCONIUM,intrusion-set,G0128,enterprise,,enterprise-attack,,0,29,29,0.013278388278388278,0.0,0.013278388278388278,0.0,0.0,1
intrusion-set--6a2e693f-24e5-451a-9f88-b36a108e5662,APT1,intrusion-set,G0006,enterprise,,enterprise-attack,,0,40,40,0.018315018315018316,0.0,0.018315018315018316,0.0,0.0,1
