id,name,type,external_id,dataset,platforms,domains,tactics,in_degree,out_degree,total_degree,degree_centrality,in_degree_centrality,out_degree_centrality,betweenness_centrality,closeness_centrality,community_id,platform_count,domain_count,tactic_count,name_length,description_length,type_code
attack-pattern--31225cd3-cd46-4575-b287-c2c14011c074,Botnet,attack-pattern,T1583.005,enterprise,PRE,enterprise-attack,resource-development,4,1,5,0.0028473804100227,0.0022779043280182,0.0005694760820045,0.0,0.0022779043280182,1,1,1,1,6,0,0
attack-pattern--315f51f0-6b03-4c1e-bfb2-84740afb8e21,Password Managers,attack-pattern,T1555.005,enterprise,Linux | macOS | Windows,enterprise-attack,credential-access,17,1,18,0.010250569476082,0.0096810933940774,0.0005694760820045,0.0,0.0100455580865603,1,3,1,1,17,0,0
attack-pattern--31a0a2ac-c67c-4a7e-b9ed-6a96477d4e8e,Gatekeeper Bypass,attack-pattern,T1553.001,enterprise,macOS,enterprise-attack,defense-evasion,7,1,8,0.0045558086560364,0.0039863325740318,0.0005694760820045,0.0,0.0041934147856699,3,1,1,1,17,0,0
attack-pattern--31e5011f-090e-45be-9bb6-17a1c5e8219b,ESXi Administration Command,attack-pattern,T1675,enterprise,ESXi,enterprise-attack,execution,3,0,3,0.0017084282460136,0.0017084282460136,0.0,0.0,0.0017084282460136,0,1,1,1,27,0,0
attack-pattern--31fe0ba2-62fd-4fd9-9293-4043d84f7fe9,Drive-by Target,attack-pattern,T1608.004,enterprise,PRE,enterprise-attack,resource-development,10,1,11,0.0062642369020501,0.0056947608200455,0.0005694760820045,1.9004168586552795e-06,0.0056947608200455,1,1,1,1,15,0,0
attack-pattern--322bad5a-1c49-4d23-ab79-76d641794afa,System Service Discovery,attack-pattern,T1007,enterprise,Linux | macOS | Windows,enterprise-attack,discovery,67,0,67,0.0381548974943052,0.0381548974943052,0.0,0.0,0.050116815606565,0,3,1,1,24,0,0
attack-pattern--3257eb21-f9a7-4430-8de1-d8b6e288f529,Network Sniffing,attack-pattern,T1040,enterprise,Linux | macOS | Windows | Network Devices | IaaS,enterprise-attack,credential-access | discovery,31,0,31,0.0176537585421412,0.0176537585421412,0.0,0.0,0.027184246691391,1,5,1,2,16,0,0
attack-pattern--32901740-b42c-4fdd-bc02-345b5dc57082,Code Signing,attack-pattern,T1553.002,enterprise,macOS | Windows,enterprise-attack,defense-evasion,85,1,86,0.0489749430523918,0.0484054669703872,0.0005694760820045,5.131125518369255e-05,0.0533086918525522,2,2,1,1,12,0,0
attack-pattern--3298ce88-1628-43b1-87d9-0b5336b193d7,Data from Cloud Storage,attack-pattern,T1530,enterprise,IaaS | Office Suite | SaaS,enterprise-attack,collection,15,0,15,0.0085421412300683,0.0085421412300683,0.0,0.0,0.0086620309315429,1,3,1,1,23,0,0
attack-pattern--32ad5c86-2bcf-47d8-8fdc-d7f3d79a7490,Runtime Data Manipulation,attack-pattern,T1565.003,enterprise,Linux | macOS | Windows,enterprise-attack,impact,3,1,4,0.0022779043280182,0.0017084282460136,0.0005694760820045,0.0,0.0017084282460136,3,3,1,1,25,0,0
attack-pattern--341e222a-a6e3-4f6f-b69c-831d792b1580,Credentials in Registry,attack-pattern,T1552.002,enterprise,Windows,enterprise-attack,credential-access,12,1,13,0.0074031890660592,0.0068337129840546,0.0005694760820045,2.8506252879829193e-06,0.0123006833712984,1,1,1,1,23,0,0
attack-pattern--3489cfc5-640f-4bb3-a103-9137b97de79f,Network Share Discovery,attack-pattern,T1135,enterprise,Linux | macOS | Windows,enterprise-attack,discovery,78,0,78,0.0444191343963553,0.0444191343963553,0.0,0.0,0.05897268478517,1,3,1,1,23,0,0
attack-pattern--348f1eef-964b-4eb6-bb53-69b3dcb0c643,Peripheral Device Discovery,attack-pattern,T1120,enterprise,Linux | Windows | macOS,enterprise-attack,discovery,57,0,57,0.0324601366742596,0.0324601366742596,0.0,0.0,0.0407910814765647,0,3,1,1,27,0,0
attack-pattern--34a80bc4-80f2-46e6-94ff-f3265a4b657c,Break Process Trees,attack-pattern,T1036.009,enterprise,Linux | macOS,enterprise-attack,defense-evasion,1,1,2,0.0011389521640091,0.0005694760820045,0.0005694760820045,0.0,0.0005694760820045,0,2,1,1,19,0,0
attack-pattern--34ab90a3-05f6-4259-8f21-621081fdaba5,Network Topology,attack-pattern,T1590.004,enterprise,PRE,enterprise-attack,reconnaissance,4,1,5,0.0028473804100227,0.0022779043280182,0.0005694760820045,0.0,0.0022779043280182,1,1,1,1,16,0,0
attack-pattern--34b3f738-bd64-40e5-a112-29b0542bc8bf,Code Signing Certificates,attack-pattern,T1587.002,enterprise,PRE,enterprise-attack,resource-development,5,1,6,0.0034168564920273,0.0028473804100227,0.0005694760820045,0.0,0.0028473804100227,1,1,1,1,25,0,0
attack-pattern--34e793de-0274-4982-9c1a-246ed1c19dee,Windows File and Directory Permissions Modification,attack-pattern,T1222.001,enterprise,Windows,enterprise-attack,defense-evasion,13,1,14,0.0079726651480637,0.0074031890660592,0.0005694760820045,0.0,0.0084366826963637,0,1,1,1,51,0,0
attack-pattern--34f1d81d-fe88-4f97-bd3b-a3164536255d,Add-ins,attack-pattern,T1137.006,enterprise,Windows | Office Suite,enterprise-attack,persistence,5,1,6,0.0034168564920273,0.0028473804100227,0.0005694760820045,5.7012505759658385e-06,0.0031004808909136,2,2,1,1,7,0,0
attack-pattern--35187df2-31ed-43b6-a1f5-2f1d3d58d3f1,Transport Agent,attack-pattern,T1505.002,enterprise,Linux | Windows,enterprise-attack,persistence,4,1,5,0.0028473804100227,0.0022779043280182,0.0005694760820045,0.0,0.0023728170083523,1,2,1,1,15,0,0
attack-pattern--354a7f88-63fb-41b5-a801-ce3b377b36f1,System Information Discovery,attack-pattern,T1082,enterprise,ESXi | IaaS | Linux | macOS | Network Devices | Windows,enterprise-attack,discovery,403,0,403,0.2294988610478359,0.2294988610478359,0.0,0.0,0.23878577465803,0,6,1,1,28,0,0
attack-pattern--355be19c-ffc9-46d5-8d50-d6a036c675b6,Application Layer Protocol,attack-pattern,T1071,enterprise,Linux | macOS | Windows | Network Devices | ESXi,enterprise-attack,command-and-control,23,0,23,0.0130979498861047,0.0130979498861047,0.0,0.0,0.1481521062319324,3,5,1,1,26,0,0
attack-pattern--356662f7-e315-4759-86c9-6214e2a50ff8,AppDomainManager,attack-pattern,T1574.014,enterprise,Windows,enterprise-attack,persistence | privilege-escalation | defense-evasion,2,1,3,0.0017084282460136,0.0011389521640091,0.0005694760820045,0.0,0.0012813211845102,0,1,1,3,16,0,0
attack-pattern--359b00ad-9425-420b-bba5-6de8d600cbc0,Remote Data Staging,attack-pattern,T1074.002,enterprise,Windows | IaaS | Linux | macOS | ESXi,enterprise-attack,collection,13,1,14,0.0079726651480637,0.0074031890660592,0.0005694760820045,5.7012505759658385e-06,0.0074411541381928,1,5,1,1,19,0,0
attack-pattern--35d30338-5bfa-41b0-a170-ec06dfd75f64,Additional Container Cluster Roles,attack-pattern,T1098.006,enterprise,Containers,enterprise-attack,persistence | privilege-escalation,2,1,3,0.0017084282460136,0.0011389521640091,0.0005694760820045,0.0,0.0011389521640091,1,1,1,2,34,0,0
attack-pattern--35dd844a-b219-4e2b-a6bb-efa9a75995a9,Scheduled Task/Job,attack-pattern,T1053,enterprise,Windows | Linux | macOS | Containers | ESXi,enterprise-attack,execution | persistence | privilege-escalation,11,0,11,0.0062642369020501,0.0062642369020501,0.0,0.0,0.0686374557305089,1,5,1,3,18,0,0
attack-pattern--365be77f-fc0e-42ee-bac8-4faf806d9336,Msiexec,attack-pattern,T1218.007,enterprise,Windows,enterprise-attack,defense-evasion,31,1,32,0.0182232346241457,0.0176537585421412,0.0005694760820045,1.0452292722604036e-05,0.0195455773908343,2,1,1,1,7,0,0
attack-pattern--36aa137f-5166-41f8-b2f0-a4cfa1b4133e,Network Trust Dependencies,attack-pattern,T1590.003,enterprise,PRE,enterprise-attack,reconnaissance,1,1,2,0.0011389521640091,0.0005694760820045,0.0005694760820045,0.0,0.0005694760820045,1,1,1,1,26,0,0
attack-pattern--36b2a1d7-e09e-49bf-b45e-477076c2ec01,Reflection Amplification,attack-pattern,T1498.002,enterprise,Windows | IaaS | Linux | macOS,enterprise-attack,impact,1,1,2,0.0011389521640091,0.0005694760820045,0.0005694760820045,0.0,0.0005694760820045,1,4,1,1,24,0,0
attack-pattern--3731fbcd-0e43-47ae-ae6c-d15e510f0d42,Password Filter DLL,attack-pattern,T1556.002,enterprise,Windows,enterprise-attack,credential-access | defense-evasion | persistence,4,1,5,0.0028473804100227,0.0022779043280182,0.0005694760820045,0.0,0.0022779043280182,1,1,1,3,19,0,0
attack-pattern--379809f6-2fac-42c1-bd2e-e9dee70b27f8,Terminal Services DLL,attack-pattern,T1505.005,enterprise,Windows,enterprise-attack,persistence,2,1,3,0.0017084282460136,0.0011389521640091,0.0005694760820045,0.0,0.0011389521640091,1,1,1,1,21,0,0
attack-pattern--37b11151-1776-4f8f-b328-30939fbf2ceb,AppleScript,attack-pattern,T1059.002,enterprise,macOS,enterprise-attack,execution,7,1,8,0.0045558086560364,0.0039863325740318,0.0005694760820045,0.0,0.0039863325740318,2,1,1,1,11,0,0
attack-pattern--389735f1-f21c-4208-b8f0-f8031e7169b8,Software Extensions,attack-pattern,T1176,enterprise,Linux | macOS | Windows,enterprise-attack,persistence,7,0,7,0.0039863325740318,0.0039863325740318,0.0,0.0,0.0056071491151217,1,3,1,1,19,0,0
attack-pattern--38eb0c22-6caf-46ce-8869-5964bd735858,Service Exhaustion Flood,attack-pattern,T1499.002,enterprise,Windows | IaaS | Linux | macOS,enterprise-attack,impact,1,1,2,0.0011389521640091,0.0005694760820045,0.0005694760820045,0.0,0.0005694760820045,3,4,1,1,24,0,0
attack-pattern--39131305-9282-45e4-ac3b-591d2d4fc3ef,Compromise Hardware Supply Chain,attack-pattern,T1195.003,enterprise,Linux | macOS | Windows,enterprise-attack,initial-access,1,1,2,0.0011389521640091,0.0005694760820045,0.0005694760820045,0.0,0.0005694760820045,1,3,1,1,32,0,0
attack-pattern--391d824f-0ef1-47a0-b0ee-c59a75e27670,Native API,attack-pattern,T1106,enterprise,Linux | macOS | Windows,enterprise-attack,execution,213,0,213,0.1212984054669703,0.1212984054669703,0.0,0.0,0.1355066288654725,0,3,1,1,10,0,0
attack-pattern--394220d9-8efc-4252-9040-664f7b115be6,Ccache Files,attack-pattern,T1558.005,enterprise,Linux | macOS,enterprise-attack,credential-access,3,1,4,0.0022779043280182,0.0017084282460136,0.0005694760820045,1.4253126439914596e-06,0.0078564455394914,1,2,1,1,12,0,0
attack-pattern--3975dbb5-0e1e-4f5b-bae1-cf2ab84b46dc,Clear Network Connection History and Configurations,attack-pattern,T1070.007,enterprise,Linux | macOS | Windows | Network Devices,enterprise-attack,defense-evasion,6,1,7,0.0039863325740318,0.0034168564920273,0.0005694760820045,0.0,0.0036446469248291,3,4,1,1,51,0,0
attack-pattern--3986e7fd-a8e9-4ecb-bfc6-55920855912b,AS-REP Roasting,attack-pattern,T1558.004,enterprise,Windows,enterprise-attack,credential-access,4,1,5,0.0028473804100227,0.0022779043280182,0.0005694760820045,1.4253126439914596e-06,0.0023728170083523,1,1,1,1,15,0,0
attack-pattern--39cc9f64-cf74-4a48-a4d8-fe98c54a02e0,Virtual Private Server,attack-pattern,T1584.003,enterprise,PRE,enterprise-attack,resource-development,4,1,5,0.0028473804100227,0.0022779043280182,0.0005694760820045,0.0,0.0022779043280182,1,1,1,1,22,0,0
attack-pattern--3a32740a-11b0-4bcf-b0a9-3abd0f6d3cd5,AutoHotKey & AutoIT,attack-pattern,T1059.010,enterprise,Windows,enterprise-attack,execution,7,1,8,0.0045558086560364,0.0039863325740318,0.0005694760820045,0.0,0.0041934147856699,2,1,1,1,19,0,0
attack-pattern--3a40f208-a9c1-4efa-a598-4003c3681fb8,Reduce Key Space,attack-pattern,T1600.001,enterprise,Network Devices,enterprise-attack,defense-evasion,0,1,1,0.0005694760820045,0.0,0.0005694760820045,0.0,0.0,7,1,1,1,16,0,0
attack-pattern--3aef9463-9a7a-43ba-8957-a867e07c1e6a,Clear Command History,attack-pattern,T1070.003,enterprise,ESXi | Linux | macOS | Network Devices | Windows,enterprise-attack,defense-evasion,14,1,15,0.0085421412300683,0.0079726651480637,0.0005694760820045,0.0,0.008008257403189,1,5,1,1,21,0,0
attack-pattern--3b0e52ce-517a-4614-a523-1bd5deef6c5e,Indirect Command Execution,attack-pattern,T1202,enterprise,Windows,enterprise-attack,defense-evasion,4,0,4,0.0022779043280182,0.0022779043280182,0.0,0.0,0.0027904328018223,10,1,1,1,26,0,0
attack-pattern--3b744087-9945-4a6f-91e8-9dbceda417a4,Replication Through Removable Media,attack-pattern,T1091,enterprise,Windows,enterprise-attack,lateral-movement | initial-access,31,0,31,0.0176537585421412,0.0176537585421412,0.0,0.0,0.0230349875867011,0,1,1,2,35,0,0
attack-pattern--3c4a2599-71ee-4405-ba1e-0e28414b4bc5,Data from Local System,attack-pattern,T1005,enterprise,ESXi | Linux | macOS | Network Devices | Windows,enterprise-attack,collection,219,0,219,0.1247152619589977,0.1247152619589977,0.0,0.0,0.1339544419134396,0,5,1,1,22,0,0
attack-pattern--3ccef7ae-cb5e-48f6-8302-897105fbf55c,Deobfuscate/Decode Files or Information,attack-pattern,T1140,enterprise,ESXi | Linux | macOS | Windows,enterprise-attack,defense-evasion,325,0,325,0.1850797266514806,0.1850797266514806,0.0,0.0,0.1945493642901575,0,4,1,1,39,0,0
attack-pattern--3d1b9d7e-3921-4d25-845a-7d9f15c0da44,Outlook Rules,attack-pattern,T1137.005,enterprise,Windows | Office Suite,enterprise-attack,persistence,3,1,4,0.0022779043280182,0.0017084282460136,0.0005694760820045,0.0,0.0018223234624145,2,2,1,1,13,0,0
attack-pattern--3d333250-30e4-4a82-9edc-756c68afc529,Impair Defenses,attack-pattern,T1562,enterprise,Windows | IaaS | Linux | macOS | Containers | Network Devices | Identity Provider | Office Suite | ESXi,enterprise-attack,defense-evasion,24,0,24,0.0136674259681093,0.0136674259681093,0.0,0.0,0.0654296916892955,1,9,1,1,15,0,0
attack-pattern--3d52e51e-f6db-4719-813c-48002a99f43a,Cloud Accounts,attack-pattern,T1586.003,enterprise,PRE,enterprise-attack,resource-development,3,1,4,0.0022779043280182,0.0017084282460136,0.0005694760820045,0.0,0.0017084282460136,1,1,1,1,14,0,0
attack-pattern--3dc8c101-d4db-4f4d-8150-1b5a76ca5f1b,Email Accounts,attack-pattern,T1586.002,enterprise,PRE,enterprise-attack,resource-development,14,1,15,0.0085421412300683,0.0079726651480637,0.0005694760820045,5.7012505759658385e-06,0.0079726651480637,1,1,1,1,14,0,0
attack-pattern--3e6831b2-bf4c-4ae6-b328-2e7c6633b291,Additional Local or Domain Groups,attack-pattern,T1098.007,enterprise,Windows | macOS | Linux,enterprise-attack,persistence | privilege-escalation,11,1,12,0.0068337129840546,0.0062642369020501,0.0005694760820045,2.8506252879829193e-06,0.0134829478006994,1,3,1,2,33,0,0
attack-pattern--3ee16395-03f0-4690-a32e-69ce9ada0f9e,Upload Malware,attack-pattern,T1608.001,enterprise,PRE,enterprise-attack,resource-development,34,1,35,0.0199316628701594,0.0193621867881548,0.0005694760820045,1.3302918010586957e-05,0.0193621867881549,1,1,1,1,14,0,0
attack-pattern--3f18edba-28f4-4bb9-82c3-8aa60dcac5f7,Supply Chain Compromise,attack-pattern,T1195,enterprise,Linux | Windows | macOS | SaaS,enterprise-attack,initial-access,14,0,14,0.0079726651480637,0.0079726651480637,0.0,0.0,0.0112142982302435,1,4,1,1,23,0,0
attack-pattern--3f886f2a-874f-4333-b794-aa6075009b1c,Exploit Public-Facing Application,attack-pattern,T1190,enterprise,Containers | ESXi | IaaS | Linux | macOS | Network Devices | Windows,enterprise-attack,initial-access,77,0,77,0.0438496583143507,0.0438496583143507,0.0,0.0,0.0439114087328814,1,7,1,1,33,0,0
attack-pattern--3fc01293-ef5e-41c6-86ce-61f10706b64a,Steal or Forge Kerberos Tickets,attack-pattern,T1558,enterprise,Windows | Linux | macOS,enterprise-attack,credential-access,12,0,12,0.0068337129840546,0.0068337129840546,0.0,0.0,0.0220883099335683,1,3,1,1,31,0,0
attack-pattern--3fc9b85a-2862-4363-a64d-d692e3ffbee0,Credentials from Password Stores,attack-pattern,T1555,enterprise,IaaS | Linux | macOS | Windows,enterprise-attack,credential-access,46,0,46,0.0261958997722095,0.0261958997722095,0.0,0.0,0.0607055493115199,1,4,1,1,32,0,0
attack-pattern--40597f16-0963-4249-bf4c-ac93b7fb9807,Exfiltration Over Web Service,attack-pattern,T1567,enterprise,ESXi | Linux | macOS | Office Suite | SaaS | Windows,enterprise-attack,exfiltration,20,0,20,0.0113895216400911,0.0113895216400911,0.0,0.0,0.0246306731140683,1,6,1,1,29,0,0
attack-pattern--4061e78c-1284-44b4-9116-73e4ac3912f7,Remote Access Tools,attack-pattern,T1219,enterprise,Linux | macOS | Windows,enterprise-attack,command-and-control,29,0,29,0.0165148063781321,0.0165148063781321,0.0,0.0,0.0186865371993359,1,3,1,1,19,0,0
attack-pattern--40f5caa0-4cb7-4117-89fc-d421bb493df3,Domains,attack-pattern,T1583.001,enterprise,PRE,enterprise-attack,resource-development,59,1,60,0.0341685649202733,0.0335990888382687,0.0005694760820045,5.7012505759658385e-06,0.0336084245117442,1,1,1,1,7,0,0
attack-pattern--41868330-6ee2-4d0f-b743-9f2294c3c9b6,Archive via Library,attack-pattern,T1560.002,enterprise,Linux | macOS | Windows,enterprise-attack,collection,15,1,16,0.0091116173120728,0.0085421412300683,0.0005694760820045,1.9004168586552795e-06,0.009301442672741,0,3,1,1,19,0,0
attack-pattern--41d9846c-f6af-4302-a654-24bba2729bc6,Thread Execution Hijacking,attack-pattern,T1055.003,enterprise,Windows,enterprise-attack,defense-evasion | privilege-escalation,5,1,6,0.0034168564920273,0.0028473804100227,0.0005694760820045,0.0,0.00405332976015,0,1,1,2,26,0,0
attack-pattern--42e8de7b-37b2-4258-905a-6897815e58e0,Masquerading,attack-pattern,T1036,enterprise,Containers | ESXi | Linux | macOS | Windows,enterprise-attack,defense-evasion,78,0,78,0.0444191343963553,0.0444191343963553,0.0,0.0,0.1135923035913342,2,5,1,1,12,0,0
attack-pattern--42fe883a-21ea-4cfb-b94a-78b6476dcc83,Application Shimming,attack-pattern,T1546.011,enterprise,Windows,enterprise-attack,privilege-escalation | persistence,6,1,7,0.0039863325740318,0.0034168564920273,0.0005694760820045,0.0,0.0036446469248291,3,1,1,2,20,0,0
attack-pattern--435dfb86-2697-4867-85b5-2fef496c0517,Unsecured Credentials,attack-pattern,T1552,enterprise,Windows | SaaS | IaaS | Linux | macOS | Containers | Network Devices | Office Suite | Identity Provider,enterprise-attack,credential-access,25,0,25,0.0142369020501138,0.0142369020501138,0.0,0.0,0.0373563027554008,1,9,1,1,21,0,0
attack-pattern--43881e51-ac74-445b-b4c6-f9f9e9bf23fe,Port Monitors,attack-pattern,T1547.010,enterprise,Windows,enterprise-attack,persistence | privilege-escalation,0,1,1,0.0005694760820045,0.0,0.0005694760820045,0.0,0.0,5,1,1,2,13,0,0
attack-pattern--438c967d-3996-4870-bfc2-3954752a1927,Clear Mailbox Data,attack-pattern,T1070.008,enterprise,Linux | macOS | Office Suite | Windows,enterprise-attack,defense-evasion,8,1,9,0.005125284738041,0.0045558086560364,0.0005694760820045,0.0,0.0047456340167046,1,4,1,1,18,0,0
attack-pattern--43ba2b05-cf72-4b6c-8243-03a4aba41ee0,Login Hook,attack-pattern,T1037.002,enterprise,macOS,enterprise-attack,persistence | privilege-escalation,1,1,2,0.0011389521640091,0.0005694760820045,0.0005694760820045,0.0,0.0005694760820045,0,1,1,2,10,0,0
attack-pattern--43c9bc06-715b-42db-972f-52d25c09a20c,Content Injection,attack-pattern,T1659,enterprise,Linux | macOS | Windows,enterprise-attack,initial-access | command-and-control,4,0,4,0.0022779043280182,0.0022779043280182,0.0,0.0,0.0022779043280182,3,3,1,2,17,0,0
attack-pattern--43e7dc91-05b2-474c-b9ac-2ed4fe101f4d,Process Injection,attack-pattern,T1055,enterprise,Linux | macOS | Windows,enterprise-attack,defense-evasion | privilege-escalation,96,0,96,0.0546697038724373,0.0546697038724373,0.0,0.0,0.0930698083718713,0,3,1,2,17,0,0
attack-pattern--43f2776f-b4bd-4118-94b8-fee47e69676d,Exfiltration Over Webhook,attack-pattern,T1567.004,enterprise,Windows | macOS | Linux | SaaS | Office Suite | ESXi,enterprise-attack,exfiltration,1,1,2,0.0011389521640091,0.0005694760820045,0.0005694760820045,0.0,0.0005694760820045,1,6,1,1,25,0,0
attack-pattern--451a9977-d255-43c9-b431-66de80130c8c,Traffic Signaling,attack-pattern,T1205,enterprise,Linux | macOS | Network Devices | Windows,enterprise-attack,defense-evasion | persistence | command-and-control,25,0,25,0.0142369020501138,0.0142369020501138,0.0,0.0,0.0167425968109339,3,4,1,3,17,0,0
attack-pattern--45241b9e-9bbc-4826-a2cc-78855e51ca09,Direct Cloud VM Connections,attack-pattern,T1021.008,enterprise,IaaS,enterprise-attack,lateral-movement,2,1,3,0.0017084282460136,0.0011389521640091,0.0005694760820045,0.0,0.0011389521640091,1,1,1,1,27,0,0
attack-pattern--457c7820-d331-465a-915e-42f85500ccc4,System Binary Proxy Execution,attack-pattern,T1218,enterprise,Windows | Linux | macOS,enterprise-attack,defense-evasion,22,0,22,0.0125284738041002,0.0125284738041002,0.0,0.0,0.063223490830154,2,3,1,1,29,0,0
attack-pattern--47f2d673-ca62-47e9-929b-1b0be9657611,Timestomp,attack-pattern,T1070.006,enterprise,ESXi | Linux | macOS | Windows,enterprise-attack,defense-evasion,56,1,57,0.0324601366742596,0.0318906605922551,0.0005694760820045,2.5655627591846273e-05,0.0435390349968937,0,4,1,1,9,0,0
attack-pattern--48b836c6-e4ca-435a-82a3-29c03e5b492e,Evil Twin,attack-pattern,T1557.004,enterprise,Network Devices,enterprise-attack,credential-access | collection,3,1,4,0.0022779043280182,0.0017084282460136,0.0005694760820045,0.0,0.0017084282460136,1,1,1,2,9,0,0
attack-pattern--4933e63b-9b77-476e-ab29-761bc5b7d15a,Reflective Code Loading,attack-pattern,T1620,enterprise,Linux | macOS | Windows,enterprise-attack,defense-evasion,28,0,28,0.0159453302961275,0.0159453302961275,0.0,0.0,0.0289751034681895,0,3,1,1,23,0,0
attack-pattern--494ab9f0-36e0-4b06-b10d-57285b040a06,Wi-Fi Discovery,attack-pattern,T1016.002,enterprise,Linux | Windows | macOS,enterprise-attack,discovery,7,1,8,0.0045558086560364,0.0039863325740318,0.0005694760820045,5.7012505759658385e-06,0.0048237974005091,0,3,1,1,15,0,0
attack-pattern--49fca0d2-685d-41eb-8bd4-05451cc3a742,Mutual Exclusion,attack-pattern,T1480.002,enterprise,Linux | macOS | Windows,enterprise-attack,defense-evasion,17,1,18,0.010250569476082,0.0096810933940774,0.0005694760820045,2.280500230386335e-05,0.0185232811619761,0,3,1,1,16,0,0
attack-pattern--4a2975db-414e-4c0c-bd92-775987514b4b,Ignore Process Interrupts,attack-pattern,T1564.011,enterprise,Linux | macOS | Windows,enterprise-attack,defense-evasion,6,1,7,0.0039863325740318,0.0034168564920273,0.0005694760820045,0.0,0.0036446469248291,3,3,1,1,25,0,0
attack-pattern--4a5b7ade-8bb5-4853-84ed-23f262002665,Escape to Host,attack-pattern,T1611,enterprise,Windows | Linux | Containers | ESXi,enterprise-attack,privilege-escalation,10,0,10,0.0056947608200455,0.0056947608200455,0.0,0.0,0.0056947608200455,1,4,1,1,14,0,0
attack-pattern--4a6cfdae-1417-40c7-a84e-f59d21c58266,Backup Software Discovery,attack-pattern,T1518.002,enterprise,Windows | macOS | Linux,enterprise-attack,discovery,1,1,2,0.0011389521640091,0.0005694760820045,0.0005694760820045,0.0,0.0005694760820045,1,3,1,1,25,0,0
attack-pattern--4ab929c6-ee2d-4fb5-aab4-b14be2ed7179,Shortcut Modification,attack-pattern,T1547.009,enterprise,Windows,enterprise-attack,persistence | privilege-escalation,32,1,33,0.0187927107061503,0.0182232346241457,0.0005694760820045,4.751042146638199e-06,0.0240452188242136,0,1,1,2,21,0,0
attack-pattern--4ae4f953-fe58-4cc8-a327-33257e30a830,Application Window Discovery,attack-pattern,T1010,enterprise,Linux | Windows | macOS,enterprise-attack,discovery,35,0,35,0.0199316628701594,0.0199316628701594,0.0,0.0,0.0288951238031742,0,3,1,1,28,0,0
attack-pattern--4b46767d-4a61-4f30-995e-c19a75c2e536,Systemctl,attack-pattern,T1569.003,enterprise,Linux,enterprise-attack,execution,2,1,3,0.0017084282460136,0.0011389521640091,0.0005694760820045,0.0,0.0011389521640091,1,1,1,1,9,0,0
attack-pattern--4bc31b94-045b-4752-8920-aebaebdb6470,Email Account,attack-pattern,T1087.003,enterprise,Windows | Office Suite,enterprise-attack,discovery,14,1,15,0.0085421412300683,0.0079726651480637,0.0005694760820045,0.0,0.0087611704923777,1,2,1,1,13,0,0
attack-pattern--4bed873f-0b7d-41d4-b93a-b6905d1f90b0,Time Based Checks,attack-pattern,T1497.003,enterprise,Linux | macOS | Windows,enterprise-attack,defense-evasion | discovery,46,1,47,0.0267653758542141,0.0261958997722095,0.0005694760820045,5.7012505759658385e-06,0.0305730492652641,0,3,1,2,17,0,0
attack-pattern--4cbc6a62-9e34-4f94-8a19-5c1a11392a49,CMSTP,attack-pattern,T1218.003,enterprise,Windows,enterprise-attack,defense-evasion,6,1,7,0.0039863325740318,0.0034168564920273,0.0005694760820045,0.0,0.0034880410022779,2,1,1,1,5,0,0
attack-pattern--4d2a5b3e-340d-4600-9123-309dd63c9bf8,SSH Hijacking,attack-pattern,T1563.001,enterprise,Linux | macOS,enterprise-attack,lateral-movement,5,1,6,0.0034168564920273,0.0028473804100227,0.0005694760820045,0.0,0.0031004808909136,1,2,1,1,13,0,0
attack-pattern--4eb28bed-d11a-4641-9863-c2ac017d910a,Disable Windows Event Logging,attack-pattern,T1562.002,enterprise,Windows,enterprise-attack,defense-evasion,10,1,11,0.0062642369020501,0.0056947608200455,0.0005694760820045,0.0,0.0066266307724166,1,1,1,1,29,0,0
attack-pattern--4eeaf8a9-c86b-4954-a663-9555fb406466,Scheduled Transfer,attack-pattern,T1029,enterprise,Linux | macOS | Windows,enterprise-attack,exfiltration,19,0,19,0.0108200455580865,0.0108200455580865,0.0,0.0,0.023061428114234,0,3,1,1,18,0,0
attack-pattern--4f9ca633-15c5-463c-9724-bdcd54fde541,SMB/Windows Admin Shares,attack-pattern,T1021.002,enterprise,Windows,enterprise-attack,lateral-movement,68,1,69,0.0392938496583143,0.0387243735763097,0.0005694760820045,1.4633209811645653e-05,0.0491358819451322,1,1,1,1,24,0,0
attack-pattern--4fd8a28b-4b3a-4cd6-a8cf-85ba5f824a7f,Implant Internal Image,attack-pattern,T1525,enterprise,IaaS | Containers,enterprise-attack,persistence,3,0,3,0.0017084282460136,0.0017084282460136,0.0,0.0,0.0017084282460136,1,2,1,1,22,0,0
attack-pattern--4fe28b27-b13c-453e-a386-c2ef362a573b,Protocol Tunneling,attack-pattern,T1572,enterprise,ESXi | Linux | macOS | Windows,enterprise-attack,command-and-control,40,0,40,0.0227790432801822,0.0227790432801822,0.0,0.0,0.0308802998016018,1,4,1,1,18,0,0
attack-pattern--4ff5d6a8-c062-4c68-a778-36fc5edd564f,Control Panel,attack-pattern,T1218.002,enterprise,Windows,enterprise-attack,defense-evasion,4,1,5,0.0028473804100227,0.0022779043280182,0.0005694760820045,2.8506252879829193e-06,0.0022779043280182,2,1,1,1,13,0,0
