id,name,type,external_id,dataset,platforms,domains,tactics,in_degree,out_degree,total_degree,degree_centrality,in_degree_centrality,out_degree_centrality,betweenness_centrality,closeness_centrality,community_id,cluster_id,is_anomaly,pca_x,pca_y
attack-pattern--5282dd9a-d26d-4e16-88b7-7c0f4553daf4,Gather Victim Identity Information,attack-pattern,T1589,enterprise,PRE,enterprise-attack,reconnaissance,15,0,15,0.0068681318681318,0.0068681318681318,0.0,0.0,0.0096237096237096,1,2,0,0.876918089883917,-1.8008636298751086
attack-pattern--5372c5fe-f424-4def-bcd5-d3a8e770f07b,Disable or Modify System Firewall,attack-pattern,T1562.004,enterprise,ESXi | Linux | macOS | Network Devices | Windows,enterprise-attack,defense-evasion,49,1,50,0.0228937728937728,0.0224358974358974,0.0004578754578754,9.165898996407473e-06,0.0265851405231936,1,2,0,3.549488710308771,-1.3700753192665225
attack-pattern--53ac20cd-aca3-406e-9aa0-9fc7fdc60a5a,Archive Collected Data,attack-pattern,T1560,enterprise,Linux | macOS | Windows,enterprise-attack,collection,58,0,58,0.0265567765567765,0.0265567765567765,0.0,0.0,0.0527660373814219,0,2,0,4.109335161050791,-0.6469308036192976
attack-pattern--543fceb5-cb92-40cb-aacf-6913d4db58bc,SIP and Trust Provider Hijacking,attack-pattern,T1553.003,enterprise,Windows,enterprise-attack,defense-evasion,3,1,4,0.0018315018315018,0.0013736263736263,0.0004578754578754,0.0,0.0013736263736263,3,2,0,0.0526422834526387,-1.96633780963652
attack-pattern--544b0346-29ad-41e1-a808-501bb4193f47,Browser Session Hijacking,attack-pattern,T1185,enterprise,Windows,enterprise-attack,collection,16,0,16,0.0073260073260073,0.0073260073260073,0.0,0.0,0.0151799730881363,0,2,0,0.9184061932127217,-1.4903014423808487
attack-pattern--54a649ff-439a-41a4-9856-8d144a2551ba,Remote Services,attack-pattern,T1021,enterprise,Linux | macOS | Windows | IaaS | ESXi,enterprise-attack,lateral-movement,21,0,21,0.0096153846153846,0.0096153846153846,0.0,0.0,0.0421374400247639,1,2,0,2.2225783389770335,-1.529956963945311
attack-pattern--54b4c251-1f0e-4eba-ba6b-dbc7a6f6f06b,Mail Protocols,attack-pattern,T1071.003,enterprise,Linux | macOS | Network Devices | Windows,enterprise-attack,command-and-control,28,1,29,0.0132783882783882,0.0128205128205128,0.0004578754578754,4.5829494982037355e-06,0.0134865134865134,0,2,0,1.749240887809606,-1.1784896451060332
attack-pattern--54ca26f3-c172-4231-93e5-ccebcac2161f,Hybrid Identity,attack-pattern,T1556.007,enterprise,Windows | SaaS | IaaS | Office Suite | Identity Provider,enterprise-attack,credential-access | defense-evasion | persistence,5,1,6,0.0027472527472527,0.0022893772893772,0.0004578754578754,0.0,0.0023547880690737,1,2,0,1.0690226364956308,-2.874245364306068
attack-pattern--5502c4e9-24ef-4d5f-8ee9-9e906c2f82c4,Vulnerability Scanning,attack-pattern,T1595.002,enterprise,PRE,enterprise-attack,reconnaissance,16,1,17,0.0077838827838827,0.0073260073260073,0.0004578754578754,6.874424247305603e-06,0.0073260073260073,1,2,0,0.6972041349555964,-1.327481984725703
attack-pattern--55bb4471-ff1f-43b4-88c1-c9384ec47abf,Cloud API,attack-pattern,T1059.009,enterprise,IaaS | Identity Provider | Office Suite | SaaS,enterprise-attack,execution,6,1,7,0.0032051282051282,0.0027472527472527,0.0004578754578754,2.291474749101868e-06,0.0027472527472527,1,2,0,0.3221569480128594,-1.554685484324933
attack-pattern--55fc4df0-b42c-479a-b860-7a6761bcaad0,Search Open Technical Databases,attack-pattern,T1596,enterprise,PRE,enterprise-attack,reconnaissance,8,0,8,0.0036630036630036,0.0036630036630036,0.0,0.0,0.0039573521716378,1,2,0,0.3508065374621332,-1.877513914831289
attack-pattern--561ae9aa-c28a-4144-9eec-e7027a14c8c3,Electron Applications,attack-pattern,T1218.015,enterprise,Linux | macOS | Windows,enterprise-attack,defense-evasion,5,1,6,0.0027472527472527,0.0022893772893772,0.0004578754578754,0.0,0.0022893772893772,3,2,0,0.2873594417836269,-1.840045417791887
attack-pattern--562e9b64-7239-493d-80f4-2bff900d9054,Disable or Modify Linux Audit System,attack-pattern,T1562.012,enterprise,Linux,enterprise-attack,defense-evasion,3,1,4,0.0018315018315018,0.0013736263736263,0.0004578754578754,0.0,0.0014652014652014,1,2,0,0.1421398915580489,-2.062078786249041
attack-pattern--564998d8-ab3e-4123-93fb-eccaa6b9714a,Rogue Domain Controller,attack-pattern,T1207,enterprise,Windows,enterprise-attack,defense-evasion,1,0,1,0.0004578754578754,0.0004578754578754,0.0,0.0,0.0138516945239634,1,2,0,0.1111148690578037,-1.774372470487887
attack-pattern--565275d5-fcc3-4b66-b4e7-928e4cac6b8c,Code Signing Policy Modification,attack-pattern,T1553.006,enterprise,Windows | macOS,enterprise-attack,defense-evasion,8,1,9,0.0041208791208791,0.0036630036630036,0.0004578754578754,0.0,0.0042989417989417,3,2,0,0.5152977166245174,-1.9728773414217464
attack-pattern--56e0d8b8-3e25-49dd-9050-3aa252f5aa92,Deploy Container,attack-pattern,T1610,enterprise,Containers,enterprise-attack,defense-evasion | execution,8,0,8,0.0036630036630036,0.0036630036630036,0.0,0.0,0.0036630036630036,1,2,0,0.3747470778314826,-1.92940978852158
attack-pattern--57340c81-c025-4189-8fa0-fc7ede51bae4,Modify Registry,attack-pattern,T1112,enterprise,Windows,enterprise-attack,defense-evasion | persistence,171,0,171,0.0782967032967033,0.0782967032967033,0.0,0.0,0.0892134860444719,0,3,1,10.355687414491063,1.8656589240283905
attack-pattern--573ad264-1371-4ae0-8482-d2673b719dba,Launch Daemon,attack-pattern,T1543.004,enterprise,macOS,enterprise-attack,persistence | privilege-escalation,13,1,14,0.0064102564102564,0.0059523809523809,0.0004578754578754,0.0,0.0063012384440955,3,2,0,0.6221377341871962,-1.6697239997774376
attack-pattern--57a3d31a-d04f-4663-b2da-7df8ec3f8c9d,Cloud Infrastructure Discovery,attack-pattern,T1580,enterprise,IaaS,enterprise-attack,discovery,4,0,4,0.0018315018315018,0.0018315018315018,0.0,0.0,0.0018315018315018,1,2,0,0.0884630855980217,-1.9401408540171352
attack-pattern--58a3e6aa-4453-4cc8-a51f-4befe80b31a8,Credentials from Web Browsers,attack-pattern,T1555.003,enterprise,Linux | macOS | Windows,enterprise-attack,credential-access,92,1,93,0.0425824175824175,0.0421245421245421,0.0004578754578754,1.985944782554952e-05,0.0533572610185513,1,2,1,5.941293290810456,0.0281441019596547
attack-pattern--58af3705-8740-4c68-9329-ec015a7013c2,Path Interception by Search Order Hijacking,attack-pattern,T1574.008,enterprise,Windows,enterprise-attack,persistence | privilege-escalation | defense-evasion,5,1,6,0.0027472527472527,0.0022893772893772,0.0004578754578754,0.0,0.0074925074925074,3,2,0,1.0393229727887412,-3.224344729609193
attack-pattern--5909f20f-3c39-4795-be06-ef1ea40d350b,Defacement,attack-pattern,T1491,enterprise,Windows | IaaS | Linux | macOS | ESXi,enterprise-attack,impact,3,0,3,0.0013736263736263,0.0013736263736263,0.0,0.0,0.0050718512256973,0,2,0,0.3909921671714341,-1.8423918385172935
attack-pattern--59bd0dec-f8b2-4b9a-9141-37a1e6899761,Unused/Unsupported Cloud Regions,attack-pattern,T1535,enterprise,IaaS,enterprise-attack,defense-evasion,1,0,1,0.0004578754578754,0.0004578754578754,0.0,0.0,0.0004578754578754,1,2,0,-0.0573154614437683,-2.067944098873635
attack-pattern--59ff91cd-1430-4075-8563-e6f15f4f9ff5,DHCP Spoofing,attack-pattern,T1557.003,enterprise,Linux | Windows | macOS,enterprise-attack,credential-access | collection,2,1,3,0.0013736263736263,0.0009157509157509,0.0004578754578754,0.0,0.0009157509157509,1,2,0,0.2764662430173396,-2.1446274582531344
attack-pattern--5b0ad6f8-6a16-4966-a4ef-d09ea6e2a9f5,Remote Service Session Hijacking,attack-pattern,T1563,enterprise,Linux | macOS | Windows,enterprise-attack,lateral-movement,7,0,7,0.0032051282051282,0.0032051282051282,0.0,0.0,0.0044108669108669,1,2,0,0.6277033092893698,-2.172739740176665
attack-pattern--5bd41255-a224-4425-a2e2-e9d293eafe1c,Bind Mounts,attack-pattern,T1564.013,enterprise,Linux,enterprise-attack,defense-evasion,1,1,2,0.0009157509157509,0.0004578754578754,0.0004578754578754,0.0,0.0004578754578754,3,2,0,-0.4159737665888777,-1.391391097559035
attack-pattern--5bfccc3f-2326-4112-86cc-c1ece9d8a2b5,Binary Padding,attack-pattern,T1027.001,enterprise,Linux | Windows | macOS,enterprise-attack,defense-evasion,28,1,29,0.0132783882783882,0.0128205128205128,0.0004578754578754,2.291474749101868e-06,0.01750333000333,0,2,0,1.6907487882187155,-1.0556815244614204
attack-pattern--5d0d3609-d06d-49e1-b9c9-b544e0c618cb,Web Shell,attack-pattern,T1505.003,enterprise,Linux | macOS | Network Devices | Windows,enterprise-attack,persistence,64,1,65,0.0297619047619047,0.0293040293040293,0.0004578754578754,9.165898996407473e-06,0.0294057794057794,1,2,0,3.800264216911024,-0.2032342926682781
attack-pattern--5d2be8b9-d24c-4e98-83bf-2f5f79477163,Group Policy Modification,attack-pattern,T1484.001,enterprise,Windows,enterprise-attack,defense-evasion | privilege-escalation,16,1,17,0.0077838827838827,0.0073260073260073,0.0004578754578754,1.145737374550934e-05,0.0101789236404621,1,2,0,1.1047438446698306,-1.8894174435359068
attack-pattern--5e4a2073-9643-44cb-a0b5-e7f4048446c7,Browser Information Discovery,attack-pattern,T1217,enterprise,Linux | macOS | Windows,enterprise-attack,discovery,26,0,26,0.0119047619047619,0.0119047619047619,0.0,0.0,0.016282497989815,0,2,0,1.797471540833692,-1.6313795757184155
attack-pattern--60b508a1-6a5e-46b1-821a-9f7b78752abf,Private Keys,attack-pattern,T1552.004,enterprise,Linux | macOS | Network Devices | Windows,enterprise-attack,credential-access,22,1,23,0.0105311355311355,0.01007326007326,0.0004578754578754,2.016497779209644e-05,0.0232489198835352,1,2,0,1.6768686214655957,-1.1893057551652029
attack-pattern--60c4b628-4807-4b0b-bbf5-fdac8643c337,Server,attack-pattern,T1583.004,enterprise,PRE,enterprise-attack,resource-development,11,1,12,0.0054945054945054,0.00503663003663,0.0004578754578754,0.0,0.00503663003663,1,2,0,0.1184712122453849,-0.9923387842839636
attack-pattern--60d0c01d-e2bf-49dd-a453-f8a9c9fa6f65,Windows Remote Management,attack-pattern,T1021.006,enterprise,Windows,enterprise-attack,lateral-movement,13,1,14,0.0064102564102564,0.0059523809523809,0.0004578754578754,2.291474749101868e-06,0.0115974208439961,1,2,0,0.6926419035204695,-1.4887853687666663
attack-pattern--613d08bc-e8f4-4791-80b0-c8b974340dfd,Exfiltration Over Bluetooth,attack-pattern,T1011.001,enterprise,Linux | macOS | Windows,enterprise-attack,exfiltration,3,1,4,0.0018315018315018,0.0013736263736263,0.0004578754578754,0.0,0.0013736263736263,1,2,0,0.2885838618257087,-2.040882798537383
attack-pattern--6151cbea-819b-455a-9fa6-99a1cc58797d,Default Accounts,attack-pattern,T1078.001,enterprise,Windows | SaaS | IaaS | Linux | macOS | Containers | Network Devices | Office Suite | Identity Provider | ESXi,enterprise-attack,defense-evasion | persistence | privilege-escalation | initial-access,9,1,10,0.0045787545787545,0.0041208791208791,0.0004578754578754,4.5829494982037355e-06,0.0041625041625041,1,2,0,2.3594473741471185,-3.903012376589555
attack-pattern--61afc315-860c-4364-825d-0d62b2e91edc,Time Providers,attack-pattern,T1547.003,enterprise,Windows,enterprise-attack,persistence | privilege-escalation,2,1,3,0.0013736263736263,0.0009157509157509,0.0004578754578754,0.0,0.0009157509157509,3,2,0,-0.0260001745223558,-1.9518468498928412
attack-pattern--63220765-d418-44de-8fae-694b3912317d,Trap,attack-pattern,T1546.005,enterprise,macOS | Linux,enterprise-attack,privilege-escalation | persistence,0,1,1,0.0004578754578754,0.0,0.0004578754578754,0.0,0.0,3,2,0,-0.1625230060444145,-1.824371017205449
attack-pattern--633a100c-b2c9-41bf-9be5-905c1b16c825,Dynamic Linker Hijacking,attack-pattern,T1574.006,enterprise,Linux | macOS,enterprise-attack,persistence | privilege-escalation | defense-evasion,11,1,12,0.0054945054945054,0.00503663003663,0.0004578754578754,2.291474749101868e-06,0.0054222093695777,3,2,0,1.1208860994799572,-2.649809324134903
attack-pattern--635cbe30-392d-4e27-978e-66774357c762,Local Account,attack-pattern,T1136.001,enterprise,Linux | macOS | Windows | Network Devices | Containers | ESXi,enterprise-attack,persistence,31,1,32,0.0146520146520146,0.0141941391941391,0.0004578754578754,1.0693548829142048e-05,0.0214301368147522,1,2,0,2.3682435497014622,-1.3018025056423066
attack-pattern--63b24abc-5702-4745-b1e4-ac70b20a43f2,Search Threat Vendor Data,attack-pattern,T1681,enterprise,PRE,enterprise-attack,reconnaissance,3,0,3,0.0013736263736263,0.0013736263736263,0.0,0.0,0.0013736263736263,1,2,0,-0.0543732855686302,-1.8152414747351104
attack-pattern--63e3d25c-d57d-407d-8e6a-2cecd71f90be,Input Injection,attack-pattern,T1674,enterprise,Windows | macOS | Linux,enterprise-attack,execution,3,0,3,0.0013736263736263,0.0013736263736263,0.0,0.0,0.0013736263736263,5,2,0,0.0360188267195291,-1.8089109548961984
attack-pattern--64196062-5210-42c3-9a02-563a0d1797ef,Communication Through Removable Media,attack-pattern,T1092,enterprise,Linux | macOS | Windows,enterprise-attack,command-and-control,5,0,5,0.0022893772893772,0.0022893772893772,0.0,0.0,0.0022893772893772,1,2,0,0.5628616979704544,-2.3688038947821997
attack-pattern--6495ae23-3ab4-43c5-a94f-5638a2c31fd2,Clear Windows Event Logs,attack-pattern,T1070.001,enterprise,Windows,enterprise-attack,defense-evasion,43,1,44,0.0201465201465201,0.0196886446886446,0.0004578754578754,1.008248889604822e-05,0.0225868453890431,1,2,0,2.4173108342880547,-0.7515870326651763
attack-pattern--65013dd2-bc61-43e3-afb5-a14c4fa7437a,Email Accounts,attack-pattern,T1585.002,enterprise,PRE,enterprise-attack,resource-development,26,1,27,0.0123626373626373,0.0119047619047619,0.0004578754578754,4.5829494982037355e-06,0.0119047619047619,1,2,0,1.1562136937053915,-0.8698338127791193
attack-pattern--650c784b-7504-4df7-ab2c-4ea882384d1e,LLMNR/NBT-NS Poisoning and SMB Relay,attack-pattern,T1557.001,enterprise,Windows,enterprise-attack,credential-access | collection,11,1,12,0.0054945054945054,0.00503663003663,0.0004578754578754,1.3748848494611206e-05,0.0128616701650409,1,2,0,1.1121204425882036,-2.311042510394584
attack-pattern--65917ae0-b854-4139-83fe-bf2441cf0196,File and Directory Permissions Modification,attack-pattern,T1222,enterprise,ESXi | Linux | macOS | Windows,enterprise-attack,defense-evasion,5,0,5,0.0022893772893772,0.0022893772893772,0.0,0.0,0.0090751944684528,3,2,0,0.9521682809378564,-2.676833026779776
attack-pattern--65f2d882-3f41-4d48-8a06-29af77ec9f90,LSASS Memory,attack-pattern,T1003.001,enterprise,Windows,enterprise-attack,credential-access,82,1,83,0.038003663003663,0.0375457875457875,0.0004578754578754,1.3901613477884664e-05,0.0442022135570522,1,2,0,4.642435624902615,0.5167159867733568
attack-pattern--66b34be7-6915-4b83-8d5a-b0f0592b5e41,IDE Extensions,attack-pattern,T1176.002,enterprise,Linux | macOS | Windows,enterprise-attack,persistence,6,1,7,0.0032051282051282,0.0027472527472527,0.0004578754578754,0.0,0.0027472527472527,1,2,0,0.2514191011592787,-1.5879316001674508
attack-pattern--67073dde-d720-45ae-83da-b12d5e73ca3b,Active Scanning,attack-pattern,T1595,enterprise,PRE,enterprise-attack,reconnaissance,5,0,5,0.0022893772893772,0.0022893772893772,0.0,0.0,0.0054573804573804,1,2,0,-0.0260827678716389,-1.4673478244348468
attack-pattern--671cd17f-a765-48fd-adc4-dad1941b1ae3,Junk Code Insertion,attack-pattern,T1027.016,enterprise,Linux | macOS | Windows,enterprise-attack,defense-evasion,20,1,21,0.0096153846153846,0.0091575091575091,0.0004578754578754,0.0,0.0099715099715099,0,2,0,1.199831570377207,-1.4023671084694302
attack-pattern--67720091-eee3-4d2d-ae16-8264567f6f5b,Abuse Elevation Control Mechanism,attack-pattern,T1548,enterprise,Linux | macOS | Windows | IaaS | Office Suite | Identity Provider,enterprise-attack,privilege-escalation | defense-evasion,16,0,16,0.0073260073260073,0.0073260073260073,0.0,0.0,0.0295495937954038,3,2,0,2.3876954491151157,-2.836972992171867
attack-pattern--677569f9-a8b0-459e-ab24-7f18091fa7bf,Create Process with Token,attack-pattern,T1134.002,enterprise,Windows,enterprise-attack,defense-evasion | privilege-escalation,15,1,16,0.0073260073260073,0.0068681318681318,0.0004578754578754,0.0,0.0114878902192335,0,2,0,1.0737060560861496,-1.9363988787611
attack-pattern--6831414d-bb70-42b7-8030-d4e06b2660c9,Setuid and Setgid,attack-pattern,T1548.001,enterprise,Linux | macOS,enterprise-attack,privilege-escalation | defense-evasion,3,1,4,0.0018315018315018,0.0013736263736263,0.0004578754578754,0.0,0.0014652014652014,3,2,0,0.2348986511021243,-2.1397630410030746
attack-pattern--6836813e-8ec8-4375-b459-abb388cb1a35,Winlogon Helper DLL,attack-pattern,T1547.004,enterprise,Windows,enterprise-attack,persistence | privilege-escalation,15,1,16,0.0073260073260073,0.0068681318681318,0.0004578754578754,1.5276498327345784e-06,0.0079920079920079,0,2,0,0.8940521589239636,-1.7610509617307266
attack-pattern--68a0c5ed-bee2-4513-830d-5b0d650139bd,Distributed Component Object Model,attack-pattern,T1021.003,enterprise,Windows,enterprise-attack,lateral-movement,7,1,8,0.0036630036630036,0.0032051282051282,0.0004578754578754,0.0,0.0127638684339715,1,2,0,0.5724495986382957,-1.891913224099677
attack-pattern--692074ae-bb62-4a5e-a735-02cb6bde458c,Password Spraying,attack-pattern,T1110.003,enterprise,Containers | ESXi | IaaS | Identity Provider | Linux | Network Devices | Office Suite | SaaS | Windows | macOS,enterprise-attack,credential-access,20,1,21,0.0096153846153846,0.0091575091575091,0.0004578754578754,0.0,0.009672619047619,1,2,0,2.1931207852982824,-2.2112775535140865
attack-pattern--69b8fd78-40e8-4600-ae4d-662c9d7afdb3,External Proxy,attack-pattern,T1090.002,enterprise,ESXi | Linux | Network Devices | Windows | macOS,enterprise-attack,command-and-control,23,1,24,0.0109890109890109,0.0105311355311355,0.0004578754578754,1.5276498327345784e-06,0.0114357187527919,1,2,0,1.5889314498718738,-1.4363168953596614
attack-pattern--69e5226d-05dc-4f15-95d7-44f5ed78d06e,Web Portal Capture,attack-pattern,T1056.003,enterprise,Linux | macOS | Windows,enterprise-attack,collection | credential-access,6,1,7,0.0032051282051282,0.0027472527472527,0.0004578754578754,9.165898996407473e-06,0.0027472527472527,3,2,0,0.5965217151027118,-2.192049671356981
attack-pattern--69f897fd-12a9-4c89-ad6a-46d2f3c38262,Email Addresses,attack-pattern,T1589.002,enterprise,PRE,enterprise-attack,reconnaissance,18,1,19,0.0086996336996337,0.0082417582417582,0.0004578754578754,4.5829494982037355e-06,0.0083250083250083,1,2,0,0.697379565130029,-1.0823826922377595
attack-pattern--6a5d222a-a7e0-4656-b110-782c33098289,Spearphishing Voice,attack-pattern,T1598.004,enterprise,PRE,enterprise-attack,reconnaissance,5,1,6,0.0027472527472527,0.0022893772893772,0.0004578754578754,4.5829494982037355e-06,0.0022893772893772,1,2,0,-0.0139170237120358,-1.4984263829908964
attack-pattern--6add2ab5-2711-4e9d-87c8-7a0be8531530,Cached Domain Credentials,attack-pattern,T1003.005,enterprise,Windows | Linux,enterprise-attack,credential-access,13,1,14,0.0064102564102564,0.0059523809523809,0.0004578754578754,9.165898996407472e-07,0.0075353218210361,1,2,0,0.7424681404892061,-1.6241258308979585
attack-pattern--6b57dc31-b814-4a03-8706-28bc20d739c4,SSH Authorized Keys,attack-pattern,T1098.004,enterprise,Linux | macOS | IaaS | Network Devices | ESXi,enterprise-attack,persistence | privilege-escalation,9,1,10,0.0045787545787545,0.0041208791208791,0.0004578754578754,0.0,0.0041208791208791,1,2,0,1.0923155788483214,-2.4063607238997715
attack-pattern--6bc7f9aa-b91f-4b23-84b8-5e756eba68eb,Virtual Machine Discovery,attack-pattern,T1673,enterprise,ESXi | Linux | macOS | Windows,enterprise-attack,discovery,4,0,4,0.0018315018315018,0.0018315018315018,0.0,0.0,0.0022435897435897,3,2,0,0.4417462978991635,-2.1807740764166788
attack-pattern--6c2957f9-502a-478c-b1dd-d626c0659413,Network Security Appliances,attack-pattern,T1590.006,enterprise,PRE,enterprise-attack,reconnaissance,2,1,3,0.0013736263736263,0.0009157509157509,0.0004578754578754,0.0,0.0009157509157509,1,2,0,-0.0693962820051316,-1.8191320918263232
attack-pattern--6d4a7fb3-5a24-42be-ae61-6728a2b581f6,Image File Execution Options Injection,attack-pattern,T1546.012,enterprise,Windows,enterprise-attack,privilege-escalation | persistence,3,1,4,0.0018315018315018,0.0013736263736263,0.0004578754578754,0.0,0.0018315018315018,3,2,0,0.4437039988353035,-2.6374239000134674
attack-pattern--6e3bd510-6b33-41a4-af80-2d80f3ee0071,Odbcconf,attack-pattern,T1218.008,enterprise,Windows,enterprise-attack,defense-evasion,5,1,6,0.0027472527472527,0.0022893772893772,0.0004578754578754,0.0,0.0024928774928774,3,2,0,-0.2223128555083637,-1.2107153487537765
attack-pattern--6e561441-8431-4773-a9b8-ccf28ef6a968,Search Engines,attack-pattern,T1593.002,enterprise,PRE,enterprise-attack,reconnaissance,3,1,4,0.0018315018315018,0.0013736263736263,0.0004578754578754,0.0,0.0013736263736263,1,2,0,-0.2259216870882997,-1.411971183540914
attack-pattern--6ee2dc99-91ad-4534-a7d8-a649358c331f,Business Relationships,attack-pattern,T1591.002,enterprise,PRE,enterprise-attack,reconnaissance,4,1,5,0.0022893772893772,0.0018315018315018,0.0004578754578754,2.291474749101868e-06,0.0018315018315018,1,2,0,-0.0284477015460563,-1.6177727600226222
attack-pattern--6fa224c7-5091-4595-bf15-3fc9fe2f2c7c,Temporary Elevated Cloud Access,attack-pattern,T1548.005,enterprise,IaaS | Office Suite | Identity Provider,enterprise-attack,privilege-escalation | defense-evasion,1,1,2,0.0009157509157509,0.0004578754578754,0.0004578754578754,0.0,0.0004578754578754,3,2,0,0.4953498913499102,-2.721889229391001
attack-pattern--6faf650d-bf31-4eb4-802d-1000cf38efaf,Video Capture,attack-pattern,T1125,enterprise,Windows | macOS | Linux,enterprise-attack,collection,34,0,34,0.0155677655677655,0.0155677655677655,0.0,0.0,0.0232571661143089,0,2,0,2.087468774728322,-0.968466217676809
attack-pattern--7007935a-a8a7-4c0b-bd98-4e85be8ed197,Process Doppelgänging,attack-pattern,T1055.013,enterprise,Windows,enterprise-attack,defense-evasion | privilege-escalation,4,1,5,0.0022893772893772,0.0018315018315018,0.0004578754578754,0.0,0.0022435897435897,3,2,0,0.2195662729705575,-2.112121524427999
attack-pattern--707399d6-ab3e-4963-9315-d9d3818cd6a0,System Network Configuration Discovery,attack-pattern,T1016,enterprise,ESXi | Linux | macOS | Network Devices | Windows,enterprise-attack,discovery,279,0,279,0.1277472527472527,0.1277472527472527,0.0,0.0,0.1379442880967271,0,3,1,17.482785609507406,3.6623822515207327
attack-pattern--70857657-bd0b-4695-ad3e-b13f92cac1b4,Delete Cloud Instance,attack-pattern,T1578.003,enterprise,IaaS,enterprise-attack,defense-evasion,4,1,5,0.0022893772893772,0.0018315018315018,0.0004578754578754,6.874424247305603e-06,0.0018315018315018,1,2,0,-0.0355909413364632,-1.572664820367982
attack-pattern--70910fbd-58dc-4c1c-8c48-814d11fcd022,Code Repositories,attack-pattern,T1593.003,enterprise,PRE,enterprise-attack,reconnaissance,5,1,6,0.0027472527472527,0.0022893772893772,0.0004578754578754,4.5829494982037355e-06,0.0022893772893772,1,2,0,-0.0471794432953486,-1.4393085732611814
attack-pattern--70d81154-b187-45f9-8ec5-295d01255979,Executable Installer File Permissions Weakness,attack-pattern,T1574.005,enterprise,Windows,enterprise-attack,persistence | privilege-escalation | defense-evasion,4,1,5,0.0022893772893772,0.0018315018315018,0.0004578754578754,0.0,0.0018315018315018,1,2,0,0.9267566294194418,-3.3243093597370827
attack-pattern--70e52b04-2a0c-4cea-9d18-7149f1df9dc5,Accessibility Features,attack-pattern,T1546.008,enterprise,Windows,enterprise-attack,privilege-escalation | persistence,10,1,11,0.00503663003663,0.0045787545787545,0.0004578754578754,4.5829494982037355e-06,0.0075861638361638,1,2,0,0.6862056268974375,-1.9611174701425431
attack-pattern--718cb208-6446-4572-a2f0-9c799c60091e,Bandwidth Hijacking,attack-pattern,T1496.002,enterprise,Linux | Windows | macOS | IaaS | Containers,enterprise-attack,impact,0,1,1,0.0004578754578754,0.0,0.0004578754578754,0.0,0.0,2,2,0,0.2643941356353977,-2.1288960157627144
attack-pattern--72b74d71-8169-42aa-92e0-e7b04b9f5a08,Account Discovery,attack-pattern,T1087,enterprise,ESXi | IaaS | Identity Provider | Linux | macOS | Office Suite | SaaS | Windows,enterprise-attack,discovery,15,0,15,0.0068681318681318,0.0068681318681318,0.0,0.0,0.0371298462263808,1,2,0,2.291524105031852,-2.098062322799283
attack-pattern--731f4f55-b6d0-41d1-a7a9-072a66389aea,Proxy,attack-pattern,T1090,enterprise,ESXi | Linux | macOS | Network Devices | Windows,enterprise-attack,command-and-control,79,0,79,0.0361721611721611,0.0361721611721611,0.0,0.0,0.0556318681318681,1,2,1,5.207486336034557,0.0666906099991699
attack-pattern--7385dfaf-6886-4229-9ecd-6fd678040830,Command and Scripting Interpreter,attack-pattern,T1059,enterprise,ESXi | IaaS | Identity Provider | Linux | macOS | Network Devices | Office Suite | Windows,enterprise-attack,execution,65,0,65,0.0297619047619047,0.0297619047619047,0.0,0.0,0.1557197551688433,1,2,1,7.814480074596728,-1.2294691954303074
attack-pattern--73b24a10-6bf4-4af1-a81e-67b8bcb6c4e6,Malicious Library,attack-pattern,T1204.005,enterprise,Linux | macOS | Windows,enterprise-attack,execution,4,1,5,0.0022893772893772,0.0018315018315018,0.0004578754578754,0.0,0.0018315018315018,1,2,0,0.1819520861175127,-1.7223986048465478
attack-pattern--74d2a63f-3c7b-4852-92da-02d8fbab16da,Indicator Blocking,attack-pattern,T1562.006,enterprise,Windows | macOS | Linux | ESXi,enterprise-attack,defense-evasion,13,1,14,0.0064102564102564,0.0059523809523809,0.0004578754578754,9.165898996407473e-06,0.0063012384440955,1,2,0,0.912117620807382,-1.6364087108424767
attack-pattern--7610cada-1499-41a4-b3dd-46467b68d177,Domain Account,attack-pattern,T1136.002,enterprise,Linux | macOS | Windows,enterprise-attack,persistence,15,1,16,0.0073260073260073,0.0068681318681318,0.0004578754578754,1.0693548829142048e-05,0.0202096753820891,1,2,0,1.1275502406821558,-1.3181602223464677
attack-pattern--762e6f29-a62f-4d96-91ed-d0073181431f,Extended Attributes,attack-pattern,T1564.014,enterprise,Linux | macOS,enterprise-attack,defense-evasion,1,1,2,0.0009157509157509,0.0004578754578754,0.0004578754578754,0.0,0.0004578754578754,3,2,0,-0.1337741774443888,-1.7501852623545555
attack-pattern--76551c52-b111-4884-bc47-ff3e728f0156,Employee Names,attack-pattern,T1589.003,enterprise,PRE,enterprise-attack,reconnaissance,4,1,5,0.0022893772893772,0.0018315018315018,0.0004578754578754,0.0,0.0018315018315018,1,2,0,-0.166241364879932,-1.3890760384986534
attack-pattern--7655ac3b-dfde-49c5-a967-242856174434,Poisoned Pipeline Execution,attack-pattern,T1677,enterprise,SaaS,enterprise-attack,execution,2,0,2,0.0009157509157509,0.0009157509157509,0.0,0.0,0.0009157509157509,1,2,0,-0.0807911881936799,-1.897254429507085
attack-pattern--767dbf9e-df3f-45cb-8998-4903ab5f80c0,Domain Trust Discovery,attack-pattern,T1482,enterprise,Windows,enterprise-attack,discovery,33,0,33,0.0151098901098901,0.0151098901098901,0.0,0.0,0.0218028348463131,1,2,0,1.8451041943280893,-1.0259478193162062
