id,name,type,external_id,dataset,platforms,domains,tactics,in_degree,out_degree,total_degree,degree_centrality,in_degree_centrality,out_degree_centrality,betweenness_centrality,closeness_centrality,community_id,cluster_id,is_anomaly,pca_x,pca_y
malware--b7e9880a-7a7c-4162-bddb-e28e8ef2bf1f,Carbon,malware,S0335,enterprise,Windows,enterprise-attack,,1,18,19,0.0108200455580865,0.0005694760820045,0.010250569476082,0.0,0.0005694760820045,0,0,0,-1.089226322091752,1.1170643599614356
malware--b865dded-0553-4962-a44b-6fe7863effed,LoJax,malware,S0397,enterprise,Windows,enterprise-attack,,1,5,6,0.0034168564920273,0.0005694760820045,0.0028473804100227,0.0,0.0005694760820045,3,0,0,-1.2486421879931742,0.0343412509131539
malware--b879758f-bbc4-4cab-b5ba-177ac9b009b4,Cardinal RAT,malware,S0348,enterprise,Windows,enterprise-attack,,0,22,22,0.0125284738041002,0.0,0.0125284738041002,0.0,0.0,0,0,0,-0.9931673336037228,1.2079808719510334
malware--b8d48deb-450c-44f6-a934-ac8765aa89cb,DanBot,malware,S1014,enterprise,Windows,enterprise-attack,,1,14,15,0.0085421412300683,0.0005694760820045,0.0079726651480637,0.0,0.0005694760820045,0,0,0,-1.1187115101457217,0.8292182238686793
malware--b8eb28e4-48a6-40ae-951a-328714f75eda,BISCUIT,malware,S0017,enterprise,Windows,enterprise-attack,,1,10,11,0.0062642369020501,0.0005694760820045,0.0056947608200455,0.0,0.0005694760820045,0,0,0,-1.1282201165551848,0.5124573152583042
malware--b8fdef82-d2cf-4948-8949-6466357b1be1,Calisto,malware,S0274,enterprise,macOS,enterprise-attack,,0,15,15,0.0085421412300683,0.0,0.0085421412300683,0.0,0.0,3,0,0,-1.1882617440022198,0.672686057112378
malware--b921a2fa-09fe-46b8-bd3c-8118781bf1f8,Solar,malware,S1166,enterprise,Windows,enterprise-attack,,2,8,10,0.0056947608200455,0.0011389521640091,0.0045558086560364,0.0,0.0011389521640091,0,0,0,-1.129630184438195,0.4498047812445886
malware--b96680d1-5eb3-4f07-b95c-00ab904ac236,Pisloader,malware,S0124,enterprise,Windows,enterprise-attack,,1,9,10,0.0056947608200455,0.0005694760820045,0.005125284738041,0.0,0.0005694760820045,0,0,0,-1.095638250279664,0.382666236199871
malware--b9704a7d-feef-4af9-8898-5280f1686326,GoldenSpy,malware,S0493,enterprise,Windows,enterprise-attack,,0,15,15,0.0085421412300683,0.0,0.0085421412300683,0.0,0.0,0,0,0,-1.1046961576316947,0.7909944513415859
malware--b9799466-9dd7-4098-b2d6-f999ce50b9a8,Gold Dragon,malware,S0249,enterprise,Windows,enterprise-attack,,1,14,15,0.0085421412300683,0.0005694760820045,0.0079726651480637,2.2805002303863353e-06,0.0005694760820045,0,0,0,-1.012112773774752,0.6923151600410904
malware--b9eec47e-98f4-4b3c-b574-3fa8a87ebe05,RGDoor,malware,S0258,enterprise,Windows,enterprise-attack,,1,7,8,0.0045558086560364,0.0005694760820045,0.0039863325740318,0.0,0.0005694760820045,0,0,0,-1.1703105892401708,0.3254874857063609
malware--ba09b86c-1c40-4ff1-bda0-0d8c4ca35997,Ramsay,malware,S0458,enterprise,Windows,enterprise-attack,,0,39,39,0.0222095671981776,0.0,0.0222095671981776,0.0,0.0,0,0,0,-0.987714774241392,2.604815585450971
malware--bae6edd1-eb36-4581-ba7e-6cbfe0e24eac,Neo-reGeorg,malware,S1189,enterprise,Network Devices | Windows | macOS | Linux,enterprise-attack,,1,8,9,0.005125284738041,0.0005694760820045,0.0045558086560364,0.0,0.0005694760820045,1,0,0,-0.6456205802881985,-0.2265564369298885
malware--bb3c1098-d654-4620-bf40-694386d28921,FakeM,malware,S0076,enterprise,Windows,enterprise-attack,,1,4,5,0.0028473804100227,0.0005694760820045,0.0022779043280182,0.0,0.0005694760820045,0,0,0,-1.212401061925158,0.1385176561544225
malware--bbcd7a02-ef24-4171-ac94-a93540173b94,Carberp,malware,S0484,enterprise,Windows,enterprise-attack,,0,25,25,0.0142369020501138,0.0,0.0142369020501138,0.0,0.0,0,0,0,-1.0709363507857828,1.5684393366087113
malware--bcaae558-9697-47a2-9ec7-c75000ddf58c,FRAMESTING,malware,S1120,enterprise,Network Devices,enterprise-attack,,1,7,8,0.0045558086560364,0.0005694760820045,0.0039863325740318,0.0,0.0005694760820045,3,0,0,-1.134016685743651,0.033690456371412
malware--bd0536d7-b081-43ae-a773-cfb057c5b988,HARDRAIN,malware,S0246,enterprise,Windows,enterprise-attack,,1,5,6,0.0034168564920273,0.0005694760820045,0.0028473804100227,0.0,0.0005694760820045,0,0,0,-1.1451000199781411,0.1237348726247382
malware--bd2ebee8-7c38-408a-871d-221012104222,NKAbuse,malware,S1107,enterprise,Linux | macOS | Windows,enterprise-attack,,0,8,8,0.0045558086560364,0.0,0.0045558086560364,0.0,0.0,3,0,0,-0.951878637712372,-0.1115239794831653
malware--bd7a9e13-69fa-4243-a5e5-04326a63f9f2,Pillowmint,malware,S0517,enterprise,Windows,enterprise-attack,,1,15,16,0.0091116173120728,0.0005694760820045,0.0085421412300683,0.0,0.0005694760820045,0,0,0,-1.0314338865542003,0.7855206678213748
malware--bdad6f3b-de88-42fa-9295-d29b5271808e,TrailBlazer,malware,S0682,enterprise,Windows,enterprise-attack,,2,5,7,0.0039863325740318,0.0011389521640091,0.0028473804100227,0.0,0.0011389521640091,1,0,0,-1.0464220599721317,0.0017188976477957
malware--bdb27a1d-1844-42f1-a0c0-826027ae0326,Revenge RAT,malware,S0379,enterprise,Windows,enterprise-attack,,2,18,20,0.0113895216400911,0.0011389521640091,0.010250569476082,0.0,0.0011389521640091,0,0,0,-0.936057724436222,0.9959314863707324
malware--bdee9574-7479-4073-a7dc-e86d8acd073a,MacMa,malware,S1016,enterprise,macOS,enterprise-attack,,1,27,28,0.0159453302961275,0.0005694760820045,0.015375854214123,0.0,0.0005694760820045,0,0,0,-1.042861230614825,1.7936329386877528
malware--be25c1c0-1590-4219-a3d5-6f31799d1d1b,FunnyDream,malware,S1044,enterprise,Windows,enterprise-attack,,1,37,38,0.0216400911161731,0.0005694760820045,0.0210706150341685,0.0,0.0005694760820045,0,0,0,-0.8692653522573587,2.368674416331515
malware--be471c69-12d5-4bcc-9dad-3d42c3dbca4b,ROADSWEEP,malware,S1150,enterprise,Windows,enterprise-attack,,1,15,16,0.0091116173120728,0.0005694760820045,0.0085421412300683,0.0,0.0005694760820045,0,0,0,-1.051410468198708,0.8144354403389983
malware--bf48e7f8-752c-4ce8-bf8f-748edacd8fa6,SUNSPOT,malware,S0562,enterprise,Windows,enterprise-attack,,2,12,14,0.0079726651480637,0.0011389521640091,0.0068337129840546,0.0,0.0011389521640091,0,0,0,-1.0601918330952091,0.679821372302093
malware--bfcb4a75-b6f0-489b-b506-836bfba3d70e,MOPSLED,malware,S1221,enterprise,Linux,enterprise-attack,,2,6,8,0.0045558086560364,0.0011389521640091,0.0034168564920273,0.0,0.0011389521640091,0,0,0,-1.1044196151761652,0.2480521681629659
malware--bfd2738c-8b43-43c3-bc9f-d523c8e88bf4,More_eggs,malware,S0284,enterprise,Windows,enterprise-attack,,3,15,18,0.010250569476082,0.0017084282460136,0.0085421412300683,0.0,0.0017084282460136,0,0,0,-0.9448390893327272,0.8613174183338267
malware--c009560a-f097-45a3-8f9f-78ec1440a783,SysUpdate,malware,S0663,enterprise,Windows | Linux,enterprise-attack,,1,31,32,0.0182232346241457,0.0005694760820045,0.0176537585421412,0.0,0.0005694760820045,0,0,0,-0.7894786232906758,1.8255803354933977
malware--c0c45d38-fe57-4cd4-b2b2-9ecd0ddd4ca9,TinyZBot,malware,S0004,enterprise,Windows,enterprise-attack,,1,8,9,0.005125284738041,0.0005694760820045,0.0045558086560364,0.0,0.0005694760820045,0,0,0,-1.1229861289376628,0.3396194746943049
malware--c113230f-f044-423b-af63-9b63c802f5ae,OutSteel,malware,S1017,enterprise,Windows,enterprise-attack,,1,17,18,0.010250569476082,0.0005694760820045,0.0096810933940774,0.0,0.0005694760820045,0,0,0,-1.0566444558162282,0.9872732809029988
malware--c13d9621-aca7-436b-ab3d-3a95badb3d00,BackConfig,malware,S0475,enterprise,Windows,enterprise-attack,,1,16,17,0.0096810933940774,0.0005694760820045,0.0091116173120728,0.0,0.0005694760820045,0,0,0,-1.0240625895407065,0.8574822018445608
malware--c19d19ae-dd58-4584-8469-966bbeaa80e3,PowGoop,malware,S1046,enterprise,Windows,enterprise-attack,,1,8,9,0.005125284738041,0.0005694760820045,0.0045558086560364,0.0,0.0005694760820045,2,0,0,-1.1720376593031772,0.2511089543689586
malware--c2417bab-3189-4d4d-9d60-96de2cdaf0ab,Kwampirs,malware,S0236,enterprise,Windows,enterprise-attack,,1,22,23,0.0130979498861047,0.0005694760820045,0.0125284738041002,0.0,0.0005694760820045,1,0,0,-1.0343254451092696,1.2883683045974548
malware--c251e4a5-9a2e-4166-8e42-442af75c3b9a,Nerex,malware,S0210,enterprise,Windows,enterprise-attack,,1,4,5,0.0028473804100227,0.0005694760820045,0.0022779043280182,0.0,0.0005694760820045,2,0,0,-1.2414760106461649,0.0210923633114527
malware--c26f1c05-b861-4970-94dc-2f7f921a3074,BoomBox,malware,S0635,enterprise,Windows,enterprise-attack,,1,16,17,0.0096810933940774,0.0005694760820045,0.0091116173120728,0.0,0.0005694760820045,0,0,0,-1.0839923344742288,0.9442265193974314
malware--c46eb8e6-bf29-4696-8008-3ddb0b4ca470,DEADEYE,malware,S1052,enterprise,Windows,enterprise-attack,,1,12,13,0.0074031890660592,0.0005694760820045,0.0068337129840546,4.085896246108851e-05,0.0005694760820045,0,0,0,-0.9931522682021218,0.7938155277641552
malware--c4de7d83-e875-4c88-8b5d-06c41e5b7e79,PUNCHTRACK,malware,S0197,enterprise,Windows,enterprise-attack,,1,3,4,0.0022779043280182,0.0005694760820045,0.0017084282460136,0.0,0.0005694760820045,0,0,0,-1.1198894507161117,-0.0780177404568846
malware--c541efb4-e7b1-4ad6-9da8-b4e113f5dd42,Proton,malware,S0279,enterprise,macOS,enterprise-attack,,0,15,15,0.0085421412300683,0.0,0.0085421412300683,0.0,0.0,3,0,0,-1.2082383256467275,0.7016008296300016
malware--c5e9cb46-aced-466c-85ea-7db5572ad9ec,Trojan.Mebromi,malware,S0001,enterprise,Windows,enterprise-attack,,0,1,1,0.0005694760820045,0.0,0.0005694760820045,0.0,0.0,1,0,0,-1.1225488819585587,-0.4197535339926533
malware--c5ec3344-e156-4b41-accb-274362e5dae8,Mango,malware,S1169,enterprise,Windows,enterprise-attack,,2,13,15,0.0085421412300683,0.0011389521640091,0.0074031890660592,0.0,0.0011389521640091,0,0,0,-1.092773699370731,0.8096124513605311
malware--c8b6cc43-ce61-42ae-87f3-a5f10526f952,InnaputRAT,malware,S0259,enterprise,Windows,enterprise-attack,,0,11,11,0.0062642369020501,0.0,0.0062642369020501,0.0,0.0,0,0,0,-1.114204764041158,0.4742335427312107
malware--c93e3079-43fb-4d8d-9e99-db63d07eadc9,WIREFIRE,malware,S1115,enterprise,Network Devices,enterprise-attack,,1,7,8,0.0045558086560364,0.0005694760820045,0.0039863325740318,0.0,0.0005694760820045,0,0,0,-1.1303574259511555,0.2676579406711138
malware--c984b414-b766-44c5-814a-2fe96c913c12,Kessel,malware,S0487,enterprise,Linux,enterprise-attack,,0,14,14,0.0079726651480637,0.0,0.0079726651480637,0.0,0.0,0,0,0,-1.1719971995787102,0.8057772348712654
malware--c9b99d03-ff11-4a48-95f0-82660d582c25,GrimAgent,malware,S0632,enterprise,Windows,enterprise-attack,,2,25,27,0.015375854214123,0.0011389521640091,0.0142369020501138,0.0,0.0011389521640091,0,0,0,-0.924411808630787,1.5574917695682926
malware--c9ccc4df-1f56-49e7-ad57-b383e1451688,LookBack,malware,S0582,enterprise,Windows,enterprise-attack,,0,16,16,0.0091116173120728,0.0,0.0091116173120728,0.0,0.0,0,0,0,-1.1173014422627097,0.8918707578823941
malware--ca0fead6-5277-427a-825b-42ff1fbe476e,STEADYPULSE,malware,S1112,enterprise,Network Devices,enterprise-attack,,0,5,5,0.0028473804100227,0.0,0.0028473804100227,0.0,0.0,0,0,0,-1.138455964477607,0.0135495660744536
malware--cad3ba95-8c89-4146-ab10-08daa813f9de,Clop,malware,S0611,enterprise,Windows,enterprise-attack,,1,17,18,0.010250569476082,0.0005694760820045,0.0096810933940774,0.0,0.0005694760820045,0,0,0,-1.1365507823942584,1.102932370973493
malware--cafd0bf8-2b9c-46c7-ae3c-3e0f42c5062e,NetTraveler,malware,S0033,enterprise,Windows,enterprise-attack,,1,2,3,0.0017084282460136,0.0005694760820045,0.0011389521640091,0.0,0.0005694760820045,2,0,0,-1.136359114806105,-0.2963193398406642
malware--cb444a16-3ea5-4a91-88c6-f329adcb8af3,YAHOYAH,malware,S0388,enterprise,Windows,enterprise-attack,,1,6,7,0.0039863325740318,0.0005694760820045,0.0034168564920273,0.0,0.0005694760820045,0,0,0,-1.1577053046091574,0.2246111791655513
malware--cb741463-f0fe-42e0-8d45-bc7e8335f5ae,Lokibot,malware,S0447,enterprise,Windows,enterprise-attack,,1,28,29,0.0165148063781321,0.0005694760820045,0.0159453302961275,0.0,0.0005694760820045,0,0,0,-0.9955367703123158,1.807764927675692
malware--cb7bcf6f-085f-41db-81ee-4b68481661b5,CallMe,malware,S0077,enterprise,macOS,enterprise-attack,,1,4,5,0.0028473804100227,0.0005694760820045,0.0022779043280182,0.0,0.0005694760820045,0,0,0,-1.1924244802806503,0.1096028836367991
malware--cba78a1c-186f-4112-9e6a-be1839f030f7,ROCKBOOT,malware,S0112,enterprise,Windows,enterprise-attack,,1,1,2,0.0011389521640091,0.0005694760820045,0.0005694760820045,0.0,0.0005694760820045,1,0,0,-1.189122682392615,-0.2228239098894981
malware--cbf646f1-7db5-4dc6-808b-0094313949df,CloudDuke,malware,S0054,enterprise,Windows,enterprise-attack,,1,3,4,0.0022779043280182,0.0005694760820045,0.0017084282460136,0.0,0.0005694760820045,4,0,0,-1.1980159298026327,-0.2839535536252008
malware--cc4c1287-9c86-4447-810c-744f3880ec37,Egregor,malware,S0554,enterprise,Windows,enterprise-attack,,0,25,25,0.0142369020501138,0.0,0.0142369020501138,0.0,0.0,0,0,0,-1.0709363507857828,1.5684393366087113
malware--cc5497f7-a9e8-436f-94da-b2b4a9b9ad3c,PoetRAT,malware,S0428,enterprise,Windows,enterprise-attack,,0,35,35,0.0199316628701594,0.0,0.0199316628701594,0.0,0.0,0,0,0,-0.9972233806508553,2.2880546768405963
malware--ccd61dfc-b03f-4689-8c18-7c97eab08472,CHOPSTICK,malware,S0023,enterprise,Windows | Linux,enterprise-attack,,1,19,20,0.0113895216400911,0.0005694760820045,0.0108200455580865,0.0,0.0005694760820045,0,0,0,-0.877934187452587,0.9620419272151384
malware--cf8b27df-c494-4a0c-b093-556a80ad2bcf,StealBit,malware,S1200,enterprise,Windows,enterprise-attack,,0,15,15,0.0085421412300683,0.0,0.0085421412300683,0.0,0.0,0,0,0,-1.124672739276202,0.8199092238592094
malware--cf8df906-179c-4a78-bd6e-6605e30f6624,FELIXROOT,malware,S0267,enterprise,Windows,enterprise-attack,,0,19,19,0.0108200455580865,0.0,0.0108200455580865,0.0,0.0,0,0,0,-1.075210969577724,1.0788405874343372
malware--cfc75b0d-e579-40ae-ad07-a1ce00d49a6c,ZxShell,malware,S0412,enterprise,Windows,enterprise-attack,,3,34,37,0.0210706150341685,0.0017084282460136,0.0193621867881548,0.0,0.0017084282460136,0,0,0,-0.8447376093653807,2.286416109809646
malware--d0270367-37fc-471e-9206-483582c5f47d,RIFLESPINE,malware,S1222,enterprise,Linux,enterprise-attack,,1,10,11,0.0062642369020501,0.0005694760820045,0.0056947608200455,0.0,0.0005694760820045,0,0,0,-1.0682903716216623,0.4257129977054336
malware--d1008b78-960c-4b36-bdc4-39a734e1e4e3,SLIGHTPULSE,malware,S1110,enterprise,Network Devices | Linux,enterprise-attack,,1,9,10,0.0056947608200455,0.0005694760820045,0.005125284738041,0.0,0.0005694760820045,0,0,0,-0.9116939942985004,0.1845970419480113
malware--d1183cb9-258e-4f2f-8415-50ac8252c49e,NDiskMonitor,malware,S0272,enterprise,Windows,enterprise-attack,,1,5,6,0.0034168564920273,0.0005694760820045,0.0028473804100227,0.0,0.0005694760820045,0,0,0,-1.0651936934001112,0.008075782554244
malware--d1531eaa-9e17-473e-a680-3298469662c3,CoinTicker,malware,S0369,enterprise,macOS,enterprise-attack,,0,9,9,0.005125284738041,0.0,0.005125284738041,0.0,0.0,3,0,0,-1.1725597811496535,0.1541725354203802
malware--d186c1d6-e3ac-4c3d-a534-9ddfeb8c57bb,DDKONG,malware,S0255,enterprise,,enterprise-attack,,1,4,5,0.0028473804100227,0.0005694760820045,0.0022779043280182,0.0,0.0005694760820045,0,0,0,-1.336415572972799,0.2498425328534117
malware--d18cb958-f4ad-4fb3-bb4f-e8994d206550,Penquin,malware,S0587,enterprise,Linux,enterprise-attack,,1,18,19,0.0108200455580865,0.0005694760820045,0.010250569476082,0.0,0.0005694760820045,3,0,0,-1.1128621635287548,0.9120116481793572
malware--d1b7830a-fced-4be3-a99c-f495af9d9e1b,BabyShark,malware,S0414,enterprise,Windows,enterprise-attack,,1,16,17,0.0096810933940774,0.0005694760820045,0.0091116173120728,3.990875403176087e-06,0.0005694760820045,0,0,0,-1.0322864719254574,0.8998208721931098
malware--d20b397a-ea47-48a9-b503-2e2a3551e11d,Cannon,malware,S0351,enterprise,Windows,enterprise-attack,,1,11,12,0.0068337129840546,0.0005694760820045,0.0062642369020501,0.0,0.0005694760820045,0,0,0,-1.1408254011862011,0.6133336217991173
malware--d23de441-f9cf-4802-b1ff-f588a11a896b,CreepySnail,malware,S1024,enterprise,Windows,enterprise-attack,,1,7,8,0.0045558086560364,0.0005694760820045,0.0039863325740318,0.0,0.0005694760820045,0,0,0,-1.0704276810176332,0.1809136231182433
malware--d2c7f8ad-3b50-4cfa-bbb1-799eff06fb40,build_downer,malware,S0471,enterprise,Windows,enterprise-attack,,1,8,9,0.005125284738041,0.0005694760820045,0.0045558086560364,0.0,0.0005694760820045,0,0,0,-1.0430798023596326,0.2239603846238108
malware--d3105fb5-c494-4fd1-a7be-414eab9e0c96,Melcoz,malware,S0530,enterprise,Windows,enterprise-attack,,0,12,12,0.0068337129840546,0.0,0.0068337129840546,0.0,0.0,2,0,0,-1.2158147423267025,0.5444288739819197
malware--d3afa961-a80c-4043-9509-282cdf69ab21,Winnti for Windows,malware,S0141,enterprise,Windows,enterprise-attack,,2,22,24,0.0136674259681093,0.0011389521640091,0.0125284738041002,0.0,0.0011389521640091,0,0,0,-0.7667364648706985,1.0813742148401193
malware--d52291b4-bb23-45a8-aef0-3dc7e986ba15,PowerPunch,malware,S0685,enterprise,Windows,enterprise-attack,,1,4,5,0.0028473804100227,0.0005694760820045,0.0022779043280182,0.0,0.0005694760820045,0,0,0,-1.1125181537026203,-0.006056206433695
malware--d5268dfb-ae2b-4e0e-ac07-02a460613d8a,BONDUPDATER,malware,S0360,enterprise,Windows,enterprise-attack,,1,7,8,0.0045558086560364,0.0005694760820045,0.0039863325740318,0.0,0.0005694760820045,0,0,0,-1.0704276810176332,0.1809136231182433
malware--d6748457-75c2-4989-a41f-2d017994057e,Troll Stealer,malware,S1196,enterprise,Windows,enterprise-attack,,1,22,23,0.0130979498861047,0.0005694760820045,0.0125284738041002,3.154691985367764e-05,0.0005694760820045,0,0,0,-0.8270027731395825,1.308619804618138
malware--d69c8146-ab35-4d50-8382-6fc80e641d43,BLACKCOFFEE,malware,S0069,enterprise,Windows,enterprise-attack,,3,7,10,0.0056947608200455,0.0017084282460136,0.0039863325740318,0.0,0.0017084282460136,4,0,0,-1.022006199593668,-0.0070549845728694
malware--d6aefbbf-fbef-485a-973e-b5403d8f8b18,BFG Agonizer,malware,S1136,enterprise,Windows,enterprise-attack,,1,4,5,0.0028473804100227,0.0005694760820045,0.0022779043280182,0.0,0.0005694760820045,3,0,0,-1.1161774134951157,-0.2400236907333968
malware--d6b3fcd0-1c86-4350-96f0-965ed02fcc51,Ebury,malware,S0377,enterprise,Linux,enterprise-attack,,1,22,23,0.0130979498861047,0.0005694760820045,0.0125284738041002,0.0,0.0005694760820045,3,0,0,-1.123330138763799,1.2576873293073556
malware--d6e55656-e43f-411f-a7af-45df650471c5,Kinsing,malware,S0599,enterprise,Containers | Linux,enterprise-attack,,0,17,17,0.0096810933940774,0.0,0.0096810933940774,0.0,0.0,1,0,0,-1.0004531085620794,0.7937947687851109
malware--d79b1800-3b5d-4a4f-8863-8251eca793e2,PITSTOP,malware,S1123,enterprise,Network Devices,enterprise-attack,,1,5,6,0.0034168564920273,0.0005694760820045,0.0028473804100227,0.0,0.0005694760820045,3,0,0,-1.208689024704159,-0.023488294122093
malware--d79e7a60-5de9-448e-a074-f95d2d80f8d0,Meteor,malware,S0688,enterprise,Windows,enterprise-attack,,0,20,20,0.0113895216400911,0.0,0.0113895216400911,0.0,0.0,0,0,0,-1.1277694174977535,1.2375464390103987
malware--d906e6f7-434c-44c0-b51a-ed50af8f7945,njRAT,malware,S0385,enterprise,Windows,enterprise-attack,,8,31,39,0.0222095671981776,0.0045558086560364,0.0176537585421412,0.0,0.0045558086560364,0,0,0,-0.6403762165299252,2.2455659977623994
malware--d9765cbd-4c88-4805-ba98-4c6ccb56b864,ZIPLINE,malware,S1114,enterprise,Network Devices,enterprise-attack,,1,9,10,0.0056947608200455,0.0005694760820045,0.005125284738041,0.0,0.0005694760820045,0,0,0,-1.135591413568679,0.440495781235118
malware--d9f7383c-95ec-4080-bbce-121c9384457b,Maze,malware,S0449,enterprise,Windows,enterprise-attack,,2,23,25,0.0142369020501138,0.0011389521640091,0.0130979498861047,0.0,0.0011389521640091,0,0,0,-1.0390373108803117,1.5581425641100333
malware--da2ef4a9-7cbe-400a-a379-e2f230f28db3,BOOTRASH,malware,S0114,enterprise,Windows,enterprise-attack,,0,2,2,0.0011389521640091,0.0,0.0011389521640091,0.0,0.0,3,0,0,-1.2641120235331176,-0.2917286577066909
malware--da43312a-0188-4949-bab3-0df9a5df0aba,HIUPAN,malware,S1230,enterprise,Windows,enterprise-attack,,1,9,10,0.0056947608200455,0.0005694760820045,0.005125284738041,0.0,0.0005694760820045,0,0,0,-1.1555679952131863,0.4694105537527415
malware--da5880b4-f7da-4869-85f2-e0aba84b8565,ComRAT,malware,S0126,enterprise,Windows,enterprise-attack,,1,22,23,0.0130979498861047,0.0005694760820045,0.0125284738041002,0.0,0.0005694760820045,0,0,0,-1.0597411340377814,1.404910496054187
malware--db1355a7-e5c9-4e2c-8da7-eccf2ae9bf5c,TURNEDUP,malware,S0199,enterprise,Windows,enterprise-attack,,1,6,7,0.0039863325740318,0.0005694760820045,0.0034168564920273,0.0,0.0005694760820045,0,0,0,-1.13772872296465,0.1956964066479277
malware--dc5d1a33-62aa-4a0c-aa8c-589b87beb11e,ChChes,malware,S0144,enterprise,Windows,enterprise-attack,,1,12,13,0.0074031890660592,0.0005694760820045,0.0068337129840546,0.0,0.0005694760820045,0,0,0,-1.133454104172707,0.6852951558223035
malware--dcac85c1-6485-4790-84f6-de5e6f6b91dd,PowerStallion,malware,S0393,enterprise,Windows,enterprise-attack,,1,5,6,0.0034168564920273,0.0005694760820045,0.0028473804100227,0.0,0.0005694760820045,4,0,0,-1.103367009197617,-0.2556895756493192
malware--dcd9548e-df9e-47c2-81f3-bc084289959d,ANDROMEDA,malware,S1074,enterprise,Windows,enterprise-attack,,1,7,8,0.0045558086560364,0.0005694760820045,0.0039863325740318,0.0,0.0005694760820045,0,0,0,-1.1103808443066483,0.2387431681534904
malware--dd2ad3d7-d7ef-4af5-a919-bfe8f2571705,Manjusaka,malware,S1156,enterprise,Linux | Windows,enterprise-attack,,0,10,10,0.0056947608200455,0.0,0.0056947608200455,0.0,0.0,0,0,0,-0.99756155000701,0.2909471320090306
malware--dd889a55-fb2c-4ec7-8e9f-c399939a49e1,IceApple,malware,S1022,enterprise,Windows,enterprise-attack,,0,19,19,0.0108200455580865,0.0,0.0108200455580865,0.0,0.0,0,0,0,-1.095187551222231,1.1077553599519607
malware--de6cb631-52f6-4169-a73b-7965390b0c30,JPIN,malware,S0201,enterprise,Windows,enterprise-attack,,1,20,21,0.0119589977220956,0.0005694760820045,0.0113895216400911,0.0,0.0005694760820045,0,0,0,-1.114436891353782,1.318816973043058
malware--df0b59fe-0193-49ea-84e1-9207139c716c,VIRTUALPITA,malware,S1217,enterprise,ESXi | Linux,enterprise-attack,,1,12,13,0.0074031890660592,0.0005694760820045,0.0068337129840546,0.0,0.0005694760820045,0,0,0,-0.8895801032580211,0.4004816440175732
malware--df350889-4de9-44e5-8cb3-888b8343e97c,metaMain,malware,S1059,enterprise,Windows,enterprise-attack,,1,28,29,0.0165148063781321,0.0005694760820045,0.0159453302961275,0.0,0.0005694760820045,0,0,0,-0.9755601886678082,1.7788501551580684
malware--df4cd566-ff2f-4d08-976d-8c86e95782de,SideTwist,malware,S0610,enterprise,Windows,enterprise-attack,,1,15,16,0.0091116173120728,0.0005694760820045,0.0085421412300683,0.0,0.0005694760820045,0,0,0,-1.051410468198708,0.8144354403389983
malware--df9b350b-d4f9-4e79-a826-75cc75fbc1eb,KOCTOPUS,malware,S0669,enterprise,Windows,enterprise-attack,,1,20,21,0.0119589977220956,0.0005694760820045,0.0113895216400911,0.0,0.0005694760820045,0,0,0,-1.0345305647757517,1.2031578829725642
malware--dfa03c7d-79ed-4ce2-b9d1-ddc9dbf56ad2,MechaFlounder,malware,S0459,enterprise,Windows,enterprise-attack,,1,8,9,0.005125284738041,0.0005694760820045,0.0045558086560364,0.0,0.0005694760820045,0,0,0,-1.0231032207151252,0.1950456121061873
malware--dfb5fa9b-3051-4b97-8035-08f80aef945b,Psylo,malware,S0078,enterprise,Windows,enterprise-attack,,1,5,6,0.0034168564920273,0.0005694760820045,0.0028473804100227,0.0,0.0005694760820045,0,0,0,-1.205029764911664,0.2104791901776087
malware--dff90475-9f72-41a6-84ed-1fbefd3874c0,Heyoka Backdoor,malware,S1027,enterprise,Windows,enterprise-attack,,1,15,16,0.0091116173120728,0.0005694760820045,0.0085421412300683,0.0,0.0005694760820045,0,0,0,-0.9315509783316626,0.6409468052332571
malware--e066bf86-9cfb-407a-9d25-26fd5d91e360,HTTPBrowser,malware,S0070,enterprise,Windows,enterprise-attack,,2,11,13,0.0074031890660592,0.0011389521640091,0.0062642369020501,0.0,0.0011389521640091,0,0,0,-0.9876568035306712,0.4922007482084141
malware--e1161124-f22e-487f-9d5f-ed8efc8dcd61,Mis-Type,malware,S0084,enterprise,Windows,enterprise-attack,,1,18,19,0.0108200455580865,0.0005694760820045,0.010250569476082,0.0,0.0005694760820045,0,0,0,-1.0492731588027369,1.0592348149261883
malware--e1284931-3f85-4262-a641-9ae8bb0576a0,LunarWeb,malware,S1141,enterprise,Windows,enterprise-attack,,1,30,31,0.0176537585421412,0.0005694760820045,0.0170842824601366,0.0,0.0005694760820045,0,0,0,-0.960817594640823,1.922773223204444
malware--e14085cb-0e8d-4be6-92ba-e3b93ee5978f,XCSSET,malware,S0658,enterprise,macOS,enterprise-attack,,0,33,33,0.0187927107061503,0.0,0.0187927107061503,0.0,0.0,3,0,0,-1.0755549794038584,1.9969084420473897
malware--e1445afd-c359-45ed-8f27-626dc4d5e157,Disco,malware,S1088,enterprise,Windows,enterprise-attack,,1,5,6,0.0034168564920273,0.0005694760820045,0.0028473804100227,0.0,0.0005694760820045,3,0,0,-1.2486421879931742,0.0343412509131539
